0.40251572327044033	0.8934977578475336	0.19500707625707628	0.791934453965352	
0.57123473541384	0.8648128342245989	0.3543099588392668	0.7797955922873665	
0.680164888457808	0.8845514223194748	0.4990203852239519	0.8077849789108735	
0.6748288026561527	0.8882629777524244	0.5011407940554915	0.8041552623430973	
0.6621004566210046	0.9105199516324063	0.5141569415771216	0.8152445096371794	
0.640696473365796	0.90389548881083	0.5035810372165925	0.8042336181129327	
0.6372688477951637	0.8859643518814284	0.4739972812336288	0.7777430826489636	
0.637239664283494	0.9047269164829782	0.44606823757381187	0.7945129371655287	
0.5949008498583569	0.9033130493576741	0.40318923142492824	0.7607915631272094	
0.6115288220551379	0.8906139731827805	0.4378556915061342	0.7631811327673139	
0.27611940298507465	0.8942202835332607	0.09991549650163095	0.8524458960430449	
0.5453112687155239	0.8817622950819671	0.32157654420259685	0.8152925181791715	
0.6878182530356444	0.8979905286061691	0.49884897716879284	0.8409983915624332	
0.6944538574494521	0.9061838865189192	0.5133879194459863	0.8418910360119352	
0.6678019705631918	0.9235249642967154	0.511021552282068	0.8491828211714723	
0.6466963368709346	0.9214372716199757	0.49765490460824097	0.8419470073763545	
0.6539089848308051	0.9089569648228867	0.4847194473850663	0.8343074051175896	
0.6218738335199702	0.9207789160866506	0.42954025976510285	0.8378762884747553	
0.5395948434622467	0.9198974687600129	0.34148214070749283	0.8298997153921257	
0.44444444444444436	0.8913759052007899	0.2873529862467914	0.8138005419870062	
