1329.93621	-2148804.24843	-91966.14912	-1.00000	3	0.82927	0.94424
1313.76837	-2146279.08922	-96323.12833	-0.00082	3	0.82952	0.94424
1313.08996	-2142306.99330	-100023.20006	0.00012	4	0.82781	0.94380
1300.17656	-2136829.95322	-103685.66780	0.00080	4	0.82721	0.94310
1273.30056	-2133247.22577	-108094.04175	-0.00038	4	0.82866	0.94364
1257.17147	-2130808.03943	-110591.74830	-0.00003	5	0.82950	0.94399
1255.29417	-2125853.49816	-112633.52650	0.00130	6	0.83108	0.94537
1246.58688	-2121620.06864	-115360.23234	0.00067	6	0.83504	0.94587
1236.41155	-2119171.02597	-118085.97641	-0.00013	6	0.83606	0.94508
1232.43742	-2117292.83680	-120688.15559	-0.00033	6	0.83671	0.94603
1224.92125	-2115659.89319	-124242.96045	-0.00086	7	0.83541	0.94569
1216.06658	-2113147.73680	-127739.35704	-0.00044	7	0.83597	0.94536
1207.65554	-2112005.20900	-129734.33773	-0.00038	7	0.83415	0.94486
1207.82790	-2110884.88003	-132799.34640	-0.00087	7	0.83571	0.94502
1211.51634	-2110140.40214	-135104.69993	-0.00069	7	0.83729	0.94517
1200.43099	-2108805.77803	-136713.59723	-0.00013	8	0.83575	0.94467
1203.75776	-2106444.13540	-140414.44248	-0.00059	9	0.83600	0.94506
1197.49759	-2104766.34247	-143537.00707	-0.00065	9	0.83573	0.94398
1199.78714	-2104130.05127	-146632.76163	-0.00109	9	0.83556	0.94399
1194.08880	-2103141.88675	-149994.69238	-0.00106	9	0.83554	0.94392
1187.44102	-2102381.64766	-152898.19760	-0.00095	9	0.83554	0.94384
1184.33050	-2099443.14547	-156758.45818	-0.00041	10	0.83604	0.94411
1184.61985	-2097983.88439	-157995.25320	0.00010	10	0.83602	0.94403
1189.52662	-2097178.96891	-159325.14589	-0.00023	10	0.83593	0.94421
1188.68207	-2096570.61926	-160618.10305	-0.00030	10	0.83713	0.94427
1180.68480	-2096044.48763	-164451.59531	-0.00147	10	0.83854	0.94433
1179.32920	-2095817.55748	-167360.34704	-0.00119	10	0.83905	0.94452
1179.42621	-2095459.87841	-169737.17516	-0.00089	10	0.84046	0.94490
1179.81294	-2095261.52298	-172662.83737	-0.00120	10	0.83967	0.94460
1175.64172	-2094986.50134	-174341.73638	-0.00062	10	0.83862	0.94450
1174.75685	-2094732.01041	-176911.63651	-0.00102	10	0.83853	0.94449
1169.10478	-2094483.38967	-178523.20186	-0.00060	10	0.83853	0.94450
1179.44594	-2094287.03372	-181800.09461	-0.00135	10	0.83887	0.94467
1178.80051	-2093955.78589	-184261.40278	-0.00094	10	0.83871	0.94463
1176.45200	-2093660.98625	-184959.25475	-0.00018	10	0.83871	0.94462
1180.16129	-2093522.89386	-188087.63438	-0.00131	10	0.83864	0.94461
1181.38604	-2093375.78574	-192157.81036	-0.00172	10	0.83866	0.94462
1183.18188	-2093226.65928	-194716.54802	-0.00105	10	0.83867	0.94462
1184.15953	-2092991.40611	-197359.26073	-0.00105	10	0.83909	0.94474
1180.25517	-2092969.90580	-200382.06811	-0.00131	10	0.83922	0.94479
1182.65684	-2092964.92217	-202123.51535	-0.00076	10	0.83922	0.94479
1181.08407	-2092941.43089	-206120.11908	-0.00173	10	0.83988	0.94511
1180.98867	-2092791.04952	-207763.04548	-0.00065	10	0.83855	0.94492
1180.30863	-2092901.54682	-209245.27563	-0.00069	10	0.83850	0.94490
1178.40810	-2092693.85874	-212534.18435	-0.00134	10	0.83811	0.94469
1177.40879	-2092801.61505	-215696.13735	-0.00142	10	0.83822	0.94479
1174.92364	-2092713.63459	-217256.99557	-0.00064	10	0.83811	0.94474
1175.57509	-2092578.97930	-219721.19069	-0.00101	10	0.83829	0.94484
1175.97559	-2092551.00297	-222458.97697	-0.00117	10	0.83734	0.94475
1174.70343	-2092576.00750	-224022.57759	-0.00069	10	0.83710	0.94461
