0.4778153582806196,0.4548766738024225,0.45380112848288073,0.4497458618486151,0.4466216157928564,0.44262721235784314,0.4406110085468871,0.44007489361353724,0.4361986809257469,0.43315531042473193,0.43269009070587006,0.4318789871708389,0.4303076328265944,0.42881563631509556,0.4274285737854941,0.42738429140884177,0.42655765501798787,0.4261083641727692,0.4257344424889584,0.4251277139493617,
0.5878539780708626,0.5834318112092646,0.5736081034603163,0.5642428729148752,0.5570207324327823,0.5556039990021586,0.554261696024228,0.5532166996088002,0.5521690649773356,0.5511871443170796,0.5510136990918993,0.5497102113824255,0.5480373588809334,0.5478891834930527,0.5477984402234525,0.5477983410948661,0.5472759124107025,0.5464925883040662,0.5461557168590448,0.5460090321816597,
0.5935296477412372,0.5929955642174116,0.590507449864366,0.589144517221042,0.586905595712001,0.5864948475087716,0.5847453923212691,0.5841378879075385,0.5836715610575052,0.5817223456703925,0.5812851268826795,0.5799661567093811,0.5793835309487858,0.5793601314213336,0.5786014009002987,0.5768610979053911,0.5755293923000366,0.5747593636785773,0.5746510848977977,0.5740152630208684,
0.5079342626858113,0.4947892813558135,0.4905959713977601,0.4826837781514608,0.47804091518010317,0.47720796633606605,0.4753273811455179,0.47013534023325343,0.47010572439331605,0.46436996021551485,0.46405596475895017,0.45680848372403104,0.45471887208493533,0.45227384913087904,0.4508191315547892,0.45080139238124955,0.4506437783015762,0.449154731325851,0.44811476822344853,0.4474549702644333,
0.715519208210797,0.7133922255361707,0.7025439113268368,0.6929776780552486,0.6880696139976396,0.6866155051266782,0.6842936437358705,0.6839340539187063,0.6781591448585425,0.6726061261404198,0.6722765454680603,0.6598571911821864,0.6585432302893601,0.6552165278450875,0.6527363248363403,0.6506518147204563,0.6478574666599007,0.6466055511437653,0.6453626453184756,0.6414093141612557,
0.780051729532792,0.7764440488696166,0.7759503290159784,0.771351687350729,0.7712537738018164,0.769765134172107,0.7683931904220237,0.7655732818510366,0.7653613372320509,0.7652728967541583,0.7642963097977058,0.7630576701844272,0.7629482227915467,0.7596336966733129,0.7592075921898294,0.7585959958276051,0.7575433869751989,0.7573304702019167,0.7565381190978623,0.7549118783446788,
0.5949685906523494,0.5876891762234412,0.58529484007471,0.5793888528192915,0.578717123934518,0.578010240976085,0.5766458769956432,0.5764376742482248,0.5750567102374452,0.5732722682019014,0.5729545966988357,0.572888637691991,0.5727982834070603,0.5716495622111626,0.5707406499877303,0.5699772772598862,0.5679404818970414,0.5678931484802958,0.5678076769187503,0.5677417520521407,
0.6550434137126699,0.6494047931781268,0.6492334459525512,0.6477906858715465,0.6382910975443691,0.6368316929949462,0.6367316313072199,0.6344252387751969,0.6334839796585783,0.6311043294824713,0.6307223310090712,0.6303521400958135,0.6269230313722198,0.6268844421564232,0.6265241238033927,0.6264651291176397,0.6259987413460213,0.6257528489305721,0.6245033746385389,0.6243482304920837,
0.6410113773022055,0.6326695889014545,0.6324608990584402,0.6271764226635562,0.6242039818374423,0.6215903573123223,0.6186661805836297,0.6184697371232895,0.6160317269296335,0.6157549921963273,0.6115363932526221,0.6107024387468424,0.6087676965592803,0.6082620176669487,0.6081559161637337,0.6080759839152045,0.6060188372939926,0.6059008265295588,0.6045465252281889,0.6019149226701995,
0.5797568213022847,0.5704437747819823,0.5683654148792401,0.567749680356349,0.5604769586557857,0.558964087176412,0.5586822336383784,0.5575816349949271,0.5552547097388904,0.5551144647617358,0.5537178130650201,0.5533585281181045,0.5516531577728396,0.5512980579653181,0.5482425315352967,0.548028843951818,0.5475059708821195,0.5458701119941886,0.5450681738776264,0.544514748300684,
