72	9	1.7953	[38 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 38 38 38 25 38 38 38 38 38 25 25 1 25 39 25 38 6 25 25 39 20 25 25 25 25 39 25 11 25 25 39 38 14 25 25 25 25 22 22 ]
3	1	0.0177	[25 25 25 ]
2	1	0.0000	[38 38 ]
3	2	0.0000	[39 39 38 ]
5	2	0.0629	[30 30 33 30 30 ]
31	5	0.2558	[38 38 38 38 38 38 38 39 21 39 21 38 26 38 38 25 38 38 38 38 39 38 38 21 25 25 38 25 38 39 38 ]
16	2	0.9408	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 6 ]
57	1	0.8520	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
7	3	0.5322	[6 6 6 39 21 39 39 ]
5	4	0.0028	[39 39 26 25 21 ]
5	5	0.0002	[39 21 25 11 42 ]
22	5	0.3381	[25 38 39 25 39 38 39 38 39 13 39 39 26 26 26 26 39 25 39 39 26 39 ]
5	4	0.0000	[20 25 25 39 22 ]
7	2	0.0028	[38 38 39 39 39 39 38 ]
23	5	0.3341	[25 25 38 25 25 25 38 25 25 25 25 25 25 20 25 39 25 25 25 25 25 6 25 ]
6	2	0.0002	[38 38 39 39 39 38 ]
8	3	0.0405	[25 25 38 38 39 39 38 39 ]
40	2	1.1539	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 ]
22	14	0.4334	[25 25 10 0 10 39 21 20 16 13 6 39 34 6 11 20 36 17 36 34 7 16 ]
10	5	0.0192	[16 20 20 20 39 21 0 39 39 39 ]
5	2	0.0535	[25 39 39 39 25 ]
5	3	0.0146	[39 39 23 23 25 ]
42	4	0.3051	[38 38 26 38 38 39 25 38 25 25 25 25 25 25 25 25 38 25 25 25 25 38 25 25 25 38 25 38 25 38 25 25 25 25 38 25 25 39 25 25 25 38 ]
6	2	0.0047	[25 39 39 39 39 39 ]
7	1	0.0205	[6 6 6 6 6 6 6 ]
7	4	0.0039	[25 23 1 1 20 25 25 ]
9	2	0.0001	[38 38 38 38 38 38 25 38 38 ]
14	3	0.0031	[38 39 38 25 25 38 38 38 25 38 38 39 25 25 ]
12	3	0.3357	[39 39 38 39 26 39 39 39 26 39 39 39 ]
10	2	0.3865	[25 38 38 38 38 38 38 38 38 25 ]
65	4	1.4327	[39 39 39 39 39 39 39 39 39 39 39 39 26 39 39 39 26 26 38 38 39 39 39 39 39 39 39 39 39 25 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 26 39 39 39 39 39 39 39 39 ]
106	1	1.3546	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
2	2	0.0004	[39 38 ]
59	9	0.0000	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 25 10 6 25 38 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 23 26 25 25 25 25 25 25 25 25 13 25 25 25 25 25 25 25 25 13 30 25 ]
6	4	0.0193	[39 26 39 20 25 25 ]
57	4	0.8429	[39 25 38 39 38 39 38 38 39 39 39 39 39 39 39 39 39 39 39 25 39 39 39 39 26 39 39 39 39 26 39 39 26 39 39 39 39 39 39 39 26 39 39 39 39 39 26 39 39 39 39 39 39 39 39 39 39 ]
2	2	0.0281	[0 43 ]
21	1	0.0111	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
2	1	0.0000	[39 39 ]
3	2	0.0005	[39 39 38 ]
8	3	0.0488	[25 25 25 25 25 25 20 16 ]
5	4	0.6112	[32 22 25 39 22 ]
5	3	0.0162	[38 25 25 25 39 ]
4	4	0.0370	[38 25 39 26 ]
15	2	0.1003	[25 25 25 38 25 25 25 25 25 38 25 38 38 38 38 ]
3	1	0.1287	[39 39 39 ]
8	2	0.0139	[39 39 39 39 26 39 39 39 ]
18	1	0.9590	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
5	3	0.0974	[38 25 38 38 39 ]
7	1	0.2689	[25 25 25 25 25 25 25 ]
5	3	0.0072	[1 25 1 20 20 ]
2	2	0.0030	[39 25 ]
36	11	0.1727	[25 38 25 25 39 41 6 39 39 39 39 4 25 39 25 6 42 26 39 41 6 6 6 39 34 6 6 39 34 6 39 39 26 39 22 20 ]
43	5	0.2460	[19 25 25 25 25 39 39 39 26 39 26 39 26 25 39 39 39 39 26 39 17 26 39 39 26 39 39 39 39 26 39 39 39 39 39 39 39 39 39 26 39 39 39 ]
2	2	0.0008	[39 26 ]
6	2	0.0000	[38 38 39 38 38 38 ]
9	3	0.0145	[38 39 25 25 38 38 25 25 25 ]
4	3	0.0021	[25 25 6 21 ]
49	3	0.0000	[25 39 25 25 25 7 25 25 39 25 25 25 25 25 25 25 39 25 39 39 39 39 39 25 25 39 25 25 25 25 25 25 25 25 39 25 39 39 39 25 39 25 25 39 25 25 39 25 39 ]
2	2	0.3266	[38 25 ]
21	1	0.9418	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
10	3	0.0011	[39 20 39 39 39 39 39 39 39 13 ]
12	3	0.3899	[39 26 39 39 39 39 25 25 39 25 25 25 ]
3	3	0.0055	[33 6 20 ]
11	1	0.2615	[25 25 25 25 25 25 25 25 25 25 25 ]
12	2	0.0146	[38 25 25 25 25 25 25 25 25 25 25 25 ]
8	4	0.1054	[6 6 25 30 20 20 25 25 ]
2	2	0.0000	[25 17 ]
2	1	0.0000	[25 25 ]
9	4	0.0519	[39 39 39 39 39 38 6 25 39 ]
27	2	0.7663	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 25 38 38 38 38 38 38 38 38 38 ]
64	4	1.2756	[38 38 38 39 39 38 38 38 38 26 38 38 38 38 38 39 38 38 38 38 38 38 38 38 38 25 38 39 39 39 39 39 38 38 38 38 38 38 38 38 38 38 25 26 38 38 38 39 38 38 38 26 39 39 26 26 38 38 38 38 38 38 38 38 ]
3	3	0.0000	[33 0 16 ]
5	3	0.0062	[39 39 38 10 39 ]
14	5	0.4463	[25 25 6 25 39 6 25 20 20 20 6 6 20 26 ]
29	2	0.0000	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 25 25 25 25 ]
3	1	0.0088	[25 25 25 ]
12	3	0.0031	[38 26 39 39 26 39 26 39 39 39 26 39 ]
10	7	0.0515	[16 16 0 20 10 38 25 38 26 20 ]
6	2	0.0000	[25 25 25 20 25 25 ]
5	2	0.4303	[25 39 39 39 39 ]
10	4	0.0187	[25 25 25 25 38 38 38 8 8 22 ]
4	2	0.0034	[38 39 39 38 ]
5	2	0.0000	[25 25 25 25 38 ]
8	4	0.0090	[25 38 38 39 39 39 6 25 ]
8	7	0.0006	[16 40 16 33 23 25 0 20 ]
13	5	0.0969	[25 39 21 39 25 22 39 39 39 25 38 38 25 ]
8	1	0.8883	[25 25 25 25 25 25 25 25 ]
3	1	0.0000	[25 25 25 ]
38	6	0.8039	[25 25 25 25 25 25 25 25 21 22 25 25 25 42 22 42 21 25 25 42 6 21 25 39 39 25 25 25 25 25 39 21 39 25 25 25 6 25 ]
2	1	0.0000	[25 25 ]
70	3	0.0000	[25 25 25 39 39 25 25 25 25 25 39 25 25 25 25 25 39 39 39 25 25 25 25 25 25 25 25 25 39 39 39 25 25 25 26 39 39 25 39 39 26 39 39 25 25 39 25 25 25 25 25 39 25 25 25 25 25 25 25 39 25 25 25 39 39 25 25 39 25 25 ]
5	3	0.2569	[6 25 22 25 25 ]
4	1	0.0027	[25 25 25 25 ]
11	2	0.0104	[25 25 6 25 25 25 25 25 25 6 6 ]
9	2	0.0003	[39 25 25 25 39 39 39 25 25 ]
2	2	0.0121	[41 39 ]
5	3	0.2058	[39 17 16 16 16 ]
3	2	0.0009	[39 25 39 ]
29	4	1.0539	[39 39 39 39 39 39 25 39 26 39 39 39 39 39 39 39 39 39 39 25 25 38 25 39 25 39 39 39 39 ]
8	2	0.0918	[38 39 38 39 38 38 39 39 ]
2	1	0.0000	[25 25 ]
17	1	0.0960	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
4	3	0.0619	[25 25 20 6 ]
6	4	0.1374	[43 39 43 13 43 26 ]
5	3	0.0000	[25 25 6 20 20 ]
4	2	0.0000	[16 38 38 38 ]
4	2	0.0057	[25 25 39 39 ]
8	1	0.1154	[25 25 25 25 25 25 25 25 ]
21	5	0.8419	[25 38 25 38 38 38 38 38 38 38 39 38 38 39 39 26 39 39 39 21 25 ]
4	3	0.0043	[20 38 39 38 ]
12	1	1.2078	[39 39 39 39 39 39 39 39 39 39 39 39 ]
3	2	0.1093	[38 13 38 ]
6	5	0.0016	[41 16 25 34 23 16 ]
14	5	0.0856	[6 38 6 38 6 6 21 21 39 25 25 39 39 39 ]
4	1	0.0000	[38 38 38 38 ]
8	4	0.4590	[25 25 25 25 22 6 6 20 ]
4	3	0.0811	[25 25 21 16 ]
7	5	0.1048	[25 24 6 20 7 6 6 ]
62	6	0.5394	[25 25 25 25 25 25 25 25 38 38 25 38 25 25 38 38 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 38 38 25 38 25 25 38 25 21 20 6 20 25 21 20 21 20 25 25 21 25 25 20 25 20 25 6 25 37 25 20 ]
8	2	0.0528	[39 38 38 38 38 38 38 38 ]
14	4	0.6284	[38 38 39 25 38 34 39 39 25 25 25 25 25 39 ]
4	2	0.3315	[39 25 25 25 ]
7	2	0.7205	[39 39 39 39 39 39 25 ]
16	5	0.0703	[39 39 39 38 26 39 39 39 39 39 39 39 25 39 6 26 ]
7	4	0.1862	[6 6 39 21 6 21 33 ]
6	6	0.0803	[34 41 6 20 16 39 ]
14	9	0.1700	[6 20 6 6 43 11 36 36 6 33 16 0 6 23 ]
3	1	0.0108	[25 25 25 ]
13	7	0.4800	[20 34 22 25 22 30 20 10 22 30 30 20 0 ]
3	1	0.0088	[38 38 38 ]
37	7	1.8659	[25 25 20 36 36 16 39 39 20 16 25 25 20 39 36 16 25 25 25 25 25 20 36 25 25 25 25 20 20 25 25 25 16 30 25 25 17 ]
38	4	0.6447	[25 25 39 39 39 25 21 21 19 21 21 39 39 39 25 39 25 25 25 39 39 39 39 39 39 39 39 25 25 39 39 25 39 39 39 21 39 39 ]
3	2	0.0000	[25 25 6 ]
87	5	1.6119	[38 25 38 38 38 38 38 25 38 39 39 38 39 38 39 38 39 39 38 25 38 38 39 39 38 38 38 39 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 39 39 26 39 38 38 38 38 38 39 38 38 39 39 38 39 38 38 38 22 38 39 39 25 39 39 38 39 39 26 38 39 26 39 26 39 38 26 39 26 ]
4	3	0.0546	[6 38 6 39 ]
7	4	0.0938	[6 25 6 20 6 6 41 ]
15	4	0.0647	[21 21 21 21 21 21 21 21 21 6 21 39 21 25 21 ]
7	4	0.0019	[6 20 36 16 20 36 20 ]
2	2	0.0000	[6 14 ]
34	1	0.0011	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
4	3	0.0000	[44 25 26 25 ]
16	5	0.0019	[38 25 30 25 30 0 38 25 25 38 25 38 38 38 16 25 ]
2	1	0.0000	[38 38 ]
3	2	0.0083	[25 22 22 ]
7	2	0.0020	[25 25 25 25 25 25 20 ]
15	3	0.2363	[38 38 38 38 38 38 38 38 38 38 38 25 25 25 39 ]
4	1	0.0019	[38 38 38 38 ]
9	4	0.0093	[25 25 20 25 25 25 10 0 20 ]
6	2	0.0120	[39 39 39 25 39 25 ]
18	2	0.2049	[25 38 25 38 38 38 38 25 25 25 38 38 25 38 38 25 38 25 ]
8	5	0.2768	[25 23 25 30 39 30 43 43 ]
4	2	0.1327	[39 39 25 39 ]
4	1	0.0213	[38 38 38 38 ]
24	9	0.4811	[38 25 38 39 25 39 25 16 39 39 16 16 16 6 23 39 26 21 21 21 6 26 0 38 ]
7	2	0.4197	[39 39 39 39 25 25 39 ]
2	1	0.0000	[39 39 ]
3	2	0.0043	[39 39 38 ]
2	2	0.0000	[25 22 ]
45	2	0.3633	[25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
57	6	0.0557	[39 39 39 38 38 38 38 38 38 39 38 38 38 38 38 38 38 39 39 39 6 25 38 39 39 39 39 39 38 21 39 39 25 21 26 39 39 39 39 39 38 39 25 39 39 39 26 39 26 39 26 25 25 38 39 39 25 ]
5	1	0.0409	[38 38 38 38 38 ]
10	3	0.0004	[25 38 26 38 38 38 38 38 38 38 ]
3	3	0.0160	[25 38 0 ]
10	5	0.0011	[25 6 42 25 6 38 38 25 25 34 ]
4	1	0.0062	[25 25 25 25 ]
12	6	0.0218	[39 25 25 0 0 39 16 20 43 25 25 39 ]
5	5	0.0000	[22 16 25 26 39 ]
2	1	0.2945	[38 38 ]
64	4	1.2224	[38 38 38 38 38 38 38 38 38 38 38 26 38 39 39 38 38 38 38 38 39 38 38 38 26 38 38 38 38 39 39 39 39 39 39 39 21 38 38 39 38 39 38 38 39 39 39 26 38 38 38 38 39 38 39 38 38 39 26 39 39 38 39 38 ]
17	2	0.0004	[25 38 25 38 38 25 38 25 38 38 38 38 38 25 38 38 25 ]
16	4	0.0123	[39 38 21 39 39 39 38 39 38 38 38 38 6 38 39 39 ]
12	6	0.2306	[38 25 25 25 39 34 25 16 36 39 34 34 ]
6	5	0.0017	[13 21 34 43 11 11 ]
4	3	0.0001	[6 6 20 25 ]
5	1	0.0531	[25 25 25 25 25 ]
5	2	0.0000	[25 25 25 25 11 ]
6	2	0.0000	[25 25 25 25 25 6 ]
4	3	0.0531	[33 13 20 13 ]
12	2	0.1344	[38 38 38 38 38 38 38 38 39 38 38 38 ]
5	1	0.0030	[38 38 38 38 38 ]
35	3	0.0284	[38 38 25 38 38 38 38 25 38 38 38 38 38 38 38 38 38 38 38 38 38 6 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
12	2	0.0015	[39 39 39 39 39 39 39 26 39 39 39 39 ]
2	1	0.0311	[25 25 ]
5	2	0.0123	[43 25 25 25 25 ]
62	4	1.2981	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 39 38 38 38 39 38 38 39 39 38 39 39 38 39 39 38 38 38 38 38 39 38 38 38 38 38 39 26 39 26 39 38 38 39 39 39 39 26 39 39 39 39 26 39 39 6 38 38 ]
2	1	0.0050	[39 39 ]
13	3	0.0000	[25 25 25 6 6 6 38 38 38 38 38 38 38 ]
6	4	0.1702	[25 21 25 16 16 39 ]
29	2	0.5417	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 21 38 38 38 38 38 38 38 38 ]
4	3	0.0055	[25 25 39 10 ]
15	3	0.7585	[25 25 25 39 25 25 25 39 25 25 38 25 25 39 39 ]
11	4	0.5879	[25 25 24 20 20 32 25 25 25 20 20 ]
51	1	0.4628	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
7	7	0.0304	[25 36 23 39 26 16 30 ]
41	12	0.1198	[21 42 6 39 21 39 39 38 38 38 39 39 20 39 38 38 16 38 25 38 39 17 0 39 10 38 39 26 6 39 20 39 39 20 6 39 20 26 39 10 20 ]
5	2	0.0203	[25 22 25 25 25 ]
7	1	0.0878	[39 39 39 39 39 39 39 ]
7	2	0.0124	[25 25 38 25 25 25 25 ]
62	5	0.6083	[25 39 39 39 25 25 25 25 25 39 25 25 39 25 25 25 39 25 25 39 39 39 39 39 26 39 25 25 25 25 39 39 25 39 25 25 39 39 21 25 25 25 1 1 39 25 25 25 39 39 39 39 39 39 39 39 26 25 26 25 39 25 ]
49	2	0.9722	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 39 39 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
5	1	0.0116	[38 38 38 38 38 ]
2	2	0.0062	[38 25 ]
14	5	0.7995	[11 11 38 11 39 26 39 26 11 23 39 39 11 39 ]
4	4	1.0335	[25 30 10 39 ]
16	1	0.1874	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
15	3	0.0175	[26 39 39 39 26 39 39 39 39 39 26 25 39 39 39 ]
6	4	0.0765	[0 20 38 20 30 38 ]
49	3	1.7924	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 20 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 16 ]
34	5	0.1417	[38 38 38 38 25 39 38 26 38 38 39 39 25 39 38 21 38 38 39 38 38 38 38 38 38 39 38 38 38 38 38 38 38 39 ]
8	5	0.2878	[39 21 36 6 6 21 36 16 ]
9	2	0.1504	[39 39 21 21 39 39 39 39 39 ]
4	1	0.0000	[25 25 25 25 ]
4	4	0.0327	[38 34 25 11 ]
9	3	0.0000	[25 25 25 25 25 25 42 6 25 ]
2	2	0.0019	[25 38 ]
34	10	0.0262	[25 25 25 39 21 21 39 38 20 39 38 25 6 25 25 6 0 34 22 22 6 6 31 38 21 21 6 6 6 6 20 20 20 20 ]
31	3	0.1103	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 21 38 38 38 38 11 38 38 38 38 ]
5	2	0.0000	[38 38 38 38 20 ]
4	2	0.0433	[38 38 25 25 ]
4	1	0.0000	[25 25 25 25 ]
6	3	0.0151	[21 21 21 0 25 25 ]
7	5	0.0014	[25 25 39 39 20 30 6 ]
3	2	0.0720	[30 25 30 ]
5	5	0.0079	[41 26 13 23 6 ]
7	4	0.0485	[16 16 16 20 16 17 26 ]
4	1	0.0091	[25 25 25 25 ]
15	6	0.1460	[6 6 7 21 21 21 6 21 21 25 21 6 17 23 6 ]
20	5	0.1983	[25 25 25 25 25 25 25 25 25 39 25 25 25 25 6 34 25 25 41 6 ]
8	1	0.7151	[25 25 25 25 25 25 25 25 ]
4	1	0.0266	[6 6 6 6 ]
14	9	0.0084	[26 25 6 25 30 20 39 2 25 43 43 30 41 43 ]
6	2	0.0534	[39 39 38 39 38 38 ]
15	11	0.4485	[38 39 0 6 38 36 22 8 6 7 13 34 13 13 10 ]
6	3	0.0098	[25 25 30 25 0 30 ]
6	1	0.0005	[25 25 25 25 25 25 ]
4	1	0.0033	[25 25 25 25 ]
54	3	0.7585	[25 25 25 25 25 25 25 25 25 25 25 38 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
6	1	0.0000	[25 25 25 25 25 25 ]
11	5	0.1135	[6 25 25 25 1 25 22 21 21 25 25 ]
6	4	0.0088	[6 25 39 38 38 39 ]
9	5	0.0316	[25 6 20 38 25 25 25 39 20 ]
4	3	0.0028	[39 39 25 0 ]
25	9	0.1876	[38 38 38 38 25 38 38 38 39 39 38 38 20 0 44 0 20 6 20 43 34 6 6 6 6 ]
8	4	0.3982	[25 39 0 25 25 25 33 39 ]
6	3	0.0682	[25 20 6 20 6 6 ]
8	5	0.0080	[25 25 25 20 36 34 36 10 ]
3	2	0.0078	[25 39 39 ]
7	4	0.6258	[39 6 4 21 4 6 6 ]
13	6	0.0775	[39 22 7 39 0 20 39 25 25 25 20 20 39 ]
7	5	0.0013	[6 34 16 36 6 38 38 ]
3	1	0.0172	[38 38 38 ]
2	2	0.0024	[39 38 ]
5	2	0.0023	[38 39 38 39 39 ]
3	1	0.0549	[39 39 39 ]
3	1	0.0046	[39 39 39 ]
4	3	0.0000	[38 41 25 25 ]
8	4	0.0687	[25 26 25 25 25 25 7 6 ]
5	3	0.0617	[1 1 36 22 22 ]
5	5	0.0895	[6 25 34 43 0 ]
2	1	0.0000	[38 38 ]
53	3	0.2103	[38 39 38 39 26 39 39 38 39 39 26 39 39 39 39 39 39 38 39 39 39 39 39 39 39 26 39 39 39 39 39 39 39 39 39 39 39 26 39 39 38 26 39 39 39 39 39 39 39 39 39 39 39 ]
9	1	0.0096	[38 38 38 38 38 38 38 38 38 ]
16	5	0.0012	[6 6 6 39 16 16 6 16 25 25 25 25 23 16 39 39 ]
6	2	0.0066	[39 39 38 38 38 38 ]
8	5	0.0008	[38 38 20 20 22 32 16 20 ]
30	3	1.3172	[25 25 25 25 25 39 25 25 25 25 39 25 25 39 25 39 25 38 39 25 39 39 39 39 39 25 39 39 25 39 ]
6	4	0.0018	[22 20 30 30 16 16 ]
6	3	0.0224	[6 25 25 39 25 6 ]
5	1	0.0136	[25 25 25 25 25 ]
3	2	0.0059	[25 39 25 ]
61	8	0.3645	[39 11 39 26 39 39 39 39 39 39 39 25 39 39 39 39 39 43 39 39 39 26 26 39 39 39 39 38 39 38 26 39 39 26 25 25 39 10 25 26 6 25 39 25 39 25 39 39 39 25 39 39 39 26 39 25 39 25 25 39 39 ]
48	8	0.0000	[38 39 25 39 21 21 21 21 21 21 21 21 39 38 38 39 39 44 39 39 39 25 26 20 21 39 38 44 44 39 39 21 21 39 39 39 21 38 21 39 38 21 21 39 39 38 13 39 ]
53	13	0.9052	[38 6 30 23 6 23 20 6 43 38 6 6 38 42 6 41 6 6 6 6 24 6 38 16 6 43 39 39 42 6 6 23 26 23 39 39 38 43 43 6 42 20 20 24 6 23 23 20 34 20 43 6 23 ]
3	2	0.0000	[25 25 39 ]
6	3	0.0019	[6 6 7 6 21 21 ]
5	2	0.0010	[39 39 39 21 39 ]
7	4	0.0395	[25 34 36 25 6 6 36 ]
9	5	0.0123	[21 21 6 21 38 39 24 38 38 ]
15	2	0.1614	[38 38 38 38 38 39 38 38 38 38 38 38 38 38 38 ]
15	3	0.4658	[39 38 38 38 38 38 25 25 38 38 39 38 38 38 25 ]
16	1	1.6943	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
6	1	0.0051	[38 38 38 38 38 38 ]
20	11	0.1501	[25 20 39 25 25 36 34 33 16 8 6 34 20 6 17 6 22 20 34 8 ]
19	5	0.6615	[6 21 21 39 26 6 6 20 39 21 26 6 39 39 6 39 39 6 26 ]
9	6	0.4578	[30 6 1 16 1 20 23 20 20 ]
3	2	0.3885	[38 38 39 ]
45	2	1.6009	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
3	3	0.0974	[21 39 22 ]
5	1	0.0044	[39 39 39 39 39 ]
9	2	0.4961	[39 25 25 25 25 39 25 25 25 ]
6	4	0.0434	[25 25 38 39 25 26 ]
6	1	0.1103	[38 38 38 38 38 38 ]
6	3	0.0046	[21 21 25 29 25 21 ]
3	1	0.0002	[25 25 25 ]
11	2	0.9280	[38 25 25 25 25 25 25 25 25 25 25 ]
7	4	0.0297	[6 20 16 0 20 20 20 ]
5	3	0.0008	[16 26 39 39 39 ]
2	2	0.0000	[21 0 ]
6	5	0.0000	[33 25 39 26 22 39 ]
5	5	0.0000	[38 20 39 25 11 ]
5	2	0.0001	[25 25 25 25 36 ]
5	4	0.0023	[38 25 25 6 30 ]
7	4	0.0040	[6 39 39 39 20 26 39 ]
8	3	0.0043	[25 25 25 32 25 25 25 38 ]
17	3	0.0480	[25 25 25 25 25 25 25 25 25 25 25 25 25 39 39 39 16 ]
4	2	0.0418	[25 25 25 38 ]
4	3	0.0051	[38 21 21 6 ]
4	1	0.0108	[25 25 25 25 ]
15	8	0.3174	[25 38 22 25 25 25 22 25 20 22 17 21 16 25 39 ]
8	3	0.0121	[22 1 1 32 32 1 22 22 ]
