8	4	0.0057	[25 38 38 39 39 39 6 25 ]
8	7	0.0003	[16 40 16 33 23 25 0 20 ]
13	5	0.2270	[25 39 21 39 25 22 39 39 39 25 38 38 25 ]
8	1	0.4343	[25 25 25 25 25 25 25 25 ]
3	1	0.0005	[25 25 25 ]
38	6	0.0083	[25 25 25 25 25 25 25 25 21 22 25 25 25 42 22 42 21 25 25 42 6 21 25 39 39 25 25 25 25 25 39 21 39 25 25 25 6 25 ]
2	1	0.0010	[25 25 ]
70	3	0.0314	[25 25 25 39 39 25 25 25 25 25 39 25 25 25 25 25 39 39 39 25 25 25 25 25 25 25 25 25 39 39 39 25 25 25 26 39 39 25 39 39 26 39 39 25 25 39 25 25 25 25 25 39 25 25 25 25 25 25 25 39 25 25 25 39 39 25 25 39 25 25 ]
5	3	0.1887	[6 25 22 25 25 ]
4	1	0.0032	[25 25 25 25 ]
11	2	0.0327	[25 25 6 25 25 25 25 25 25 6 6 ]
9	2	0.0006	[39 25 25 25 39 39 39 25 25 ]
2	2	0.0115	[41 39 ]
5	3	0.3123	[39 17 16 16 16 ]
3	2	0.0011	[39 25 39 ]
29	4	0.0426	[39 39 39 39 39 39 25 39 26 39 39 39 39 39 39 39 39 39 39 25 25 38 25 39 25 39 39 39 39 ]
8	2	0.1058	[38 39 38 39 38 38 39 39 ]
2	1	0.0001	[25 25 ]
17	1	1.9076	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
4	3	0.0291	[25 25 20 6 ]
6	4	0.7385	[43 39 43 13 43 26 ]
5	3	0.0000	[25 25 6 20 20 ]
4	2	0.0016	[16 38 38 38 ]
4	2	0.0202	[25 25 39 39 ]
8	1	0.3198	[25 25 25 25 25 25 25 25 ]
21	5	0.2636	[25 38 25 38 38 38 38 38 38 38 39 38 38 39 39 26 39 39 39 21 25 ]
4	3	0.0034	[20 38 39 38 ]
12	1	0.8644	[39 39 39 39 39 39 39 39 39 39 39 39 ]
3	2	0.1062	[38 13 38 ]
6	5	0.0010	[41 16 25 34 23 16 ]
14	5	0.0667	[6 38 6 38 6 6 21 21 39 25 25 39 39 39 ]
4	1	0.0000	[38 38 38 38 ]
8	4	0.8740	[25 25 25 25 22 6 6 20 ]
4	3	0.1863	[25 25 21 16 ]
7	5	0.1782	[25 24 6 20 7 6 6 ]
62	6	0.9260	[25 25 25 25 25 25 25 25 38 38 25 38 25 25 38 38 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 38 38 25 38 25 25 38 25 21 20 6 20 25 21 20 21 20 25 25 21 25 25 20 25 20 25 6 25 37 25 20 ]
8	2	0.1223	[39 38 38 38 38 38 38 38 ]
14	4	0.7291	[38 38 39 25 38 34 39 39 25 25 25 25 25 39 ]
4	2	0.1947	[39 25 25 25 ]
7	2	0.7636	[39 39 39 39 39 39 25 ]
16	5	0.2330	[39 39 39 38 26 39 39 39 39 39 39 39 25 39 6 26 ]
7	4	0.3680	[6 6 39 21 6 21 33 ]
6	6	0.1095	[34 41 6 20 16 39 ]
14	9	0.1196	[6 20 6 6 43 11 36 36 6 33 16 0 6 23 ]
3	1	0.0091	[25 25 25 ]
13	7	0.1460	[20 34 22 25 22 30 20 10 22 30 30 20 0 ]
3	1	0.0158	[38 38 38 ]
37	7	0.0001	[25 25 20 36 36 16 39 39 20 16 25 25 20 39 36 16 25 25 25 25 25 20 36 25 25 25 25 20 20 25 25 25 16 30 25 25 17 ]
38	4	0.3499	[25 25 39 39 39 25 21 21 19 21 21 39 39 39 25 39 25 25 25 39 39 39 39 39 39 39 39 25 25 39 39 25 39 39 39 21 39 39 ]
3	2	0.0007	[25 25 6 ]
87	5	1.4492	[38 25 38 38 38 38 38 25 38 39 39 38 39 38 39 38 39 39 38 25 38 38 39 39 38 38 38 39 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 39 39 26 39 38 38 38 38 38 39 38 38 39 39 38 39 38 38 38 22 38 39 39 25 39 39 38 39 39 26 38 39 26 39 26 39 38 26 39 26 ]
4	3	0.1383	[6 38 6 39 ]
7	4	0.0873	[6 25 6 20 6 6 41 ]
15	4	0.0821	[21 21 21 21 21 21 21 21 21 6 21 39 21 25 21 ]
7	4	0.0035	[6 20 36 16 20 36 20 ]
2	2	0.0000	[6 14 ]
34	1	0.0369	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
4	3	0.0000	[44 25 26 25 ]
16	5	0.0035	[38 25 30 25 30 0 38 25 25 38 25 38 38 38 16 25 ]
2	1	0.0006	[38 38 ]
3	2	0.0087	[25 22 22 ]
7	2	0.0072	[25 25 25 25 25 25 20 ]
15	3	0.0981	[38 38 38 38 38 38 38 38 38 38 38 25 25 25 39 ]
4	1	0.0007	[38 38 38 38 ]
9	4	0.0151	[25 25 20 25 25 25 10 0 20 ]
6	2	0.0016	[39 39 39 25 39 25 ]
18	2	0.2320	[25 38 25 38 38 38 38 25 25 25 38 38 25 38 38 25 38 25 ]
8	5	0.1799	[25 23 25 30 39 30 43 43 ]
4	2	0.0768	[39 39 25 39 ]
4	1	0.0251	[38 38 38 38 ]
24	9	0.1587	[38 25 38 39 25 39 25 16 39 39 16 16 16 6 23 39 26 21 21 21 6 26 0 38 ]
7	2	0.1755	[39 39 39 39 25 25 39 ]
2	1	0.0000	[39 39 ]
3	2	0.0069	[39 39 38 ]
2	2	0.0009	[25 22 ]
45	2	1.0198	[25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
57	6	0.0966	[39 39 39 38 38 38 38 38 38 39 38 38 38 38 38 38 38 39 39 39 6 25 38 39 39 39 39 39 38 21 39 39 25 21 26 39 39 39 39 39 38 39 25 39 39 39 26 39 26 39 26 25 25 38 39 39 25 ]
5	1	0.0446	[38 38 38 38 38 ]
10	3	0.0004	[25 38 26 38 38 38 38 38 38 38 ]
3	3	0.0133	[25 38 0 ]
10	5	0.0042	[25 6 42 25 6 38 38 25 25 34 ]
4	1	0.0186	[25 25 25 25 ]
12	6	0.0476	[39 25 25 0 0 39 16 20 43 25 25 39 ]
5	5	0.0000	[22 16 25 26 39 ]
2	1	0.2778	[38 38 ]
64	4	1.9999	[38 38 38 38 38 38 38 38 38 38 38 26 38 39 39 38 38 38 38 38 39 38 38 38 26 38 38 38 38 39 39 39 39 39 39 39 21 38 38 39 38 39 38 38 39 39 39 26 38 38 38 38 39 38 39 38 38 39 26 39 39 38 39 38 ]
17	2	0.0000	[25 38 25 38 38 25 38 25 38 38 38 38 38 25 38 38 25 ]
16	4	0.0100	[39 38 21 39 39 39 38 39 38 38 38 38 6 38 39 39 ]
12	6	0.2367	[38 25 25 25 39 34 25 16 36 39 34 34 ]
6	5	0.0054	[13 21 34 43 11 11 ]
4	3	0.0006	[6 6 20 25 ]
5	1	0.0728	[25 25 25 25 25 ]
5	2	0.0000	[25 25 25 25 11 ]
6	2	0.0003	[25 25 25 25 25 6 ]
4	3	0.0252	[33 13 20 13 ]
12	2	0.0828	[38 38 38 38 38 38 38 38 39 38 38 38 ]
5	1	0.0054	[38 38 38 38 38 ]
35	3	0.0004	[38 38 25 38 38 38 38 25 38 38 38 38 38 38 38 38 38 38 38 38 38 6 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
12	2	0.2824	[39 39 39 39 39 39 39 26 39 39 39 39 ]
2	1	0.0450	[25 25 ]
5	2	0.0178	[43 25 25 25 25 ]
62	4	1.8326	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 39 38 38 38 39 38 38 39 39 38 39 39 38 39 39 38 38 38 38 38 39 38 38 38 38 38 39 26 39 26 39 38 38 39 39 39 39 26 39 39 39 39 26 39 39 6 38 38 ]
2	1	0.0057	[39 39 ]
13	3	0.0000	[25 25 25 6 6 6 38 38 38 38 38 38 38 ]
6	4	0.1926	[25 21 25 16 16 39 ]
29	2	0.4725	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 21 38 38 38 38 38 38 38 38 ]
4	3	0.0021	[25 25 39 10 ]
15	3	0.4425	[25 25 25 39 25 25 25 39 25 25 38 25 25 39 39 ]
11	4	0.5276	[25 25 24 20 20 32 25 25 25 20 20 ]
51	1	0.8579	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
7	7	0.0266	[25 36 23 39 26 16 30 ]
41	12	0.1631	[21 42 6 39 21 39 39 38 38 38 39 39 20 39 38 38 16 38 25 38 39 17 0 39 10 38 39 26 6 39 20 39 39 20 6 39 20 26 39 10 20 ]
5	2	0.0161	[25 22 25 25 25 ]
7	1	0.1852	[39 39 39 39 39 39 39 ]
7	2	0.0121	[25 25 38 25 25 25 25 ]
62	5	0.3939	[25 39 39 39 25 25 25 25 25 39 25 25 39 25 25 25 39 25 25 39 39 39 39 39 26 39 25 25 25 25 39 39 25 39 25 25 39 39 21 25 25 25 1 1 39 25 25 25 39 39 39 39 39 39 39 39 26 25 26 25 39 25 ]
49	2	0.2800	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 39 39 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
5	1	0.0088	[38 38 38 38 38 ]
2	2	0.0040	[38 25 ]
14	5	0.6580	[11 11 38 11 39 26 39 26 11 23 39 39 11 39 ]
4	4	0.9171	[25 30 10 39 ]
16	1	0.1871	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
15	3	0.1546	[26 39 39 39 26 39 39 39 39 39 26 25 39 39 39 ]
6	4	0.0481	[0 20 38 20 30 38 ]
49	3	1.6333	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 20 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 16 ]
34	5	0.1018	[38 38 38 38 25 39 38 26 38 38 39 39 25 39 38 21 38 38 39 38 38 38 38 38 38 39 38 38 38 38 38 38 38 39 ]
8	5	0.6826	[39 21 36 6 6 21 36 16 ]
9	2	0.0948	[39 39 21 21 39 39 39 39 39 ]
4	1	0.0000	[25 25 25 25 ]
4	4	0.0156	[38 34 25 11 ]
9	3	0.0130	[25 25 25 25 25 25 42 6 25 ]
2	2	0.0015	[25 38 ]
34	10	0.2468	[25 25 25 39 21 21 39 38 20 39 38 25 6 25 25 6 0 34 22 22 6 6 31 38 21 21 6 6 6 6 20 20 20 20 ]
31	3	0.5444	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 21 38 38 38 38 11 38 38 38 38 ]
5	2	0.0002	[38 38 38 38 20 ]
4	2	0.0724	[38 38 25 25 ]
4	1	0.0003	[25 25 25 25 ]
6	3	0.0114	[21 21 21 0 25 25 ]
7	5	0.0000	[25 25 39 39 20 30 6 ]
3	2	0.1115	[30 25 30 ]
5	5	0.0130	[41 26 13 23 6 ]
7	4	0.0329	[16 16 16 20 16 17 26 ]
4	1	0.0049	[25 25 25 25 ]
15	6	0.4644	[6 6 7 21 21 21 6 21 21 25 21 6 17 23 6 ]
20	5	0.0527	[25 25 25 25 25 25 25 25 25 39 25 25 25 25 6 34 25 25 41 6 ]
8	1	0.7066	[25 25 25 25 25 25 25 25 ]
4	1	0.0094	[6 6 6 6 ]
14	9	0.0188	[26 25 6 25 30 20 39 2 25 43 43 30 41 43 ]
6	2	0.0352	[39 39 38 39 38 38 ]
15	11	0.8566	[38 39 0 6 38 36 22 8 6 7 13 34 13 13 10 ]
6	3	0.0086	[25 25 30 25 0 30 ]
6	1	0.0000	[25 25 25 25 25 25 ]
4	1	0.0023	[25 25 25 25 ]
54	3	0.4303	[25 25 25 25 25 25 25 25 25 25 25 38 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
6	1	0.0000	[25 25 25 25 25 25 ]
11	5	0.3014	[6 25 25 25 1 25 22 21 21 25 25 ]
6	4	0.0082	[6 25 39 38 38 39 ]
9	5	0.0451	[25 6 20 38 25 25 25 39 20 ]
4	3	0.0018	[39 39 25 0 ]
25	9	0.5540	[38 38 38 38 25 38 38 38 39 39 38 38 20 0 44 0 20 6 20 43 34 6 6 6 6 ]
8	4	0.3151	[25 39 0 25 25 25 33 39 ]
6	3	0.0764	[25 20 6 20 6 6 ]
8	5	0.0086	[25 25 25 20 36 34 36 10 ]
3	2	0.0056	[25 39 39 ]
7	4	0.5807	[39 6 4 21 4 6 6 ]
13	6	0.0570	[39 22 7 39 0 20 39 25 25 25 20 20 39 ]
7	5	0.0030	[6 34 16 36 6 38 38 ]
3	1	0.0260	[38 38 38 ]
2	2	0.0025	[39 38 ]
5	2	0.0017	[38 39 38 39 39 ]
3	1	0.0487	[39 39 39 ]
3	1	0.0010	[39 39 39 ]
4	3	0.0000	[38 41 25 25 ]
8	4	0.1081	[25 26 25 25 25 25 7 6 ]
5	3	0.0973	[1 1 36 22 22 ]
5	5	0.0636	[6 25 34 43 0 ]
2	1	0.0000	[38 38 ]
53	3	0.1158	[38 39 38 39 26 39 39 38 39 39 26 39 39 39 39 39 39 38 39 39 39 39 39 39 39 26 39 39 39 39 39 39 39 39 39 39 39 26 39 39 38 26 39 39 39 39 39 39 39 39 39 39 39 ]
9	1	0.0086	[38 38 38 38 38 38 38 38 38 ]
16	5	0.0000	[6 6 6 39 16 16 6 16 25 25 25 25 23 16 39 39 ]
6	2	0.0106	[39 39 38 38 38 38 ]
8	5	0.0026	[38 38 20 20 22 32 16 20 ]
30	3	0.1724	[25 25 25 25 25 39 25 25 25 25 39 25 25 39 25 39 25 38 39 25 39 39 39 39 39 25 39 39 25 39 ]
6	4	0.0029	[22 20 30 30 16 16 ]
6	3	0.0352	[6 25 25 39 25 6 ]
5	1	0.0169	[25 25 25 25 25 ]
3	2	0.0075	[25 39 25 ]
61	8	0.7801	[39 11 39 26 39 39 39 39 39 39 39 25 39 39 39 39 39 43 39 39 39 26 26 39 39 39 39 38 39 38 26 39 39 26 25 25 39 10 25 26 6 25 39 25 39 25 39 39 39 25 39 39 39 26 39 25 39 25 25 39 39 ]
48	8	0.0000	[38 39 25 39 21 21 21 21 21 21 21 21 39 38 38 39 39 44 39 39 39 25 26 20 21 39 38 44 44 39 39 21 21 39 39 39 21 38 21 39 38 21 21 39 39 38 13 39 ]
53	13	1.0869	[38 6 30 23 6 23 20 6 43 38 6 6 38 42 6 41 6 6 6 6 24 6 38 16 6 43 39 39 42 6 6 23 26 23 39 39 38 43 43 6 42 20 20 24 6 23 23 20 34 20 43 6 23 ]
3	2	0.0000	[25 25 39 ]
6	3	0.0050	[6 6 7 6 21 21 ]
5	2	0.0004	[39 39 39 21 39 ]
7	4	0.0485	[25 34 36 25 6 6 36 ]
9	5	0.0075	[21 21 6 21 38 39 24 38 38 ]
15	2	0.1040	[38 38 38 38 38 39 38 38 38 38 38 38 38 38 38 ]
15	3	0.2242	[39 38 38 38 38 38 25 25 38 38 39 38 38 38 25 ]
16	1	1.0987	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
6	1	0.0067	[38 38 38 38 38 38 ]
20	11	0.2663	[25 20 39 25 25 36 34 33 16 8 6 34 20 6 17 6 22 20 34 8 ]
19	5	0.4572	[6 21 21 39 26 6 6 20 39 21 26 6 39 39 6 39 39 6 26 ]
9	6	0.2101	[30 6 1 16 1 20 23 20 20 ]
3	2	0.3201	[38 38 39 ]
45	2	0.5427	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 39 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
3	3	0.1140	[21 39 22 ]
5	1	0.0028	[39 39 39 39 39 ]
9	2	0.9486	[39 25 25 25 25 39 25 25 25 ]
6	4	0.0726	[25 25 38 39 25 26 ]
6	1	0.1295	[38 38 38 38 38 38 ]
6	3	0.0023	[21 21 25 29 25 21 ]
3	1	0.0011	[25 25 25 ]
11	2	0.9486	[38 25 25 25 25 25 25 25 25 25 25 ]
7	4	0.0348	[6 20 16 0 20 20 20 ]
5	3	0.0001	[16 26 39 39 39 ]
2	2	0.0000	[21 0 ]
6	5	0.0000	[33 25 39 26 22 39 ]
5	5	0.0480	[38 20 39 25 11 ]
5	2	0.0011	[25 25 25 25 36 ]
5	4	0.0007	[38 25 25 6 30 ]
7	4	0.0050	[6 39 39 39 20 26 39 ]
8	3	0.0043	[25 25 25 32 25 25 25 38 ]
17	3	0.0935	[25 25 25 25 25 25 25 25 25 25 25 25 25 39 39 39 16 ]
4	2	0.0380	[25 25 25 38 ]
4	3	0.0254	[38 21 21 6 ]
4	1	0.0135	[25 25 25 25 ]
15	8	0.1645	[25 38 22 25 25 25 22 25 20 22 17 21 16 25 39 ]
8	3	0.0400	[22 1 1 32 32 1 22 22 ]
