14	7	0.0000	[6 39 39 39 39 6 26 39 25 39 30 22 10 39 ]
10	4	0.0001	[25 6 6 25 10 10 25 6 25 20 ]
5	1	0.0011	[39 39 39 39 39 ]
4	1	0.0185	[25 25 25 25 ]
11	6	0.0687	[21 39 21 21 21 21 16 44 16 25 0 ]
14	4	0.0030	[25 25 25 25 25 25 16 25 25 38 25 38 39 39 ]
19	7	0.1078	[6 6 6 39 10 17 6 17 17 39 20 39 6 13 13 20 25 13 13 ]
8	2	0.0067	[39 25 25 25 25 25 25 25 ]
26	6	0.3608	[38 38 33 38 38 6 38 25 38 38 6 38 25 38 25 38 38 25 25 38 38 25 39 22 38 38 ]
7	4	0.0466	[38 25 20 25 25 20 17 ]
2	1	0.0000	[25 25 ]
18	5	0.5179	[38 39 39 38 33 38 38 20 17 38 17 38 17 17 17 38 20 38 ]
17	6	0.1321	[41 39 39 39 38 39 39 39 39 25 25 6 25 25 25 39 21 ]
9	4	0.0096	[38 25 39 25 39 25 39 25 6 ]
71	5	0.6795	[25 25 25 25 25 25 25 25 25 25 39 25 25 25 39 25 39 25 25 39 39 25 25 25 39 39 25 39 25 38 38 38 38 38 39 38 38 38 39 39 39 25 25 25 39 39 39 25 25 25 39 0 0 0 25 39 25 25 25 39 25 25 25 39 39 25 17 25 25 25 39 ]
12	3	0.0158	[25 25 25 25 38 39 25 25 25 25 25 25 ]
6	6	0.0019	[39 36 25 6 34 20 ]
8	2	0.0040	[25 25 25 25 25 39 39 39 ]
2	1	0.0000	[25 25 ]
3	3	0.0761	[20 0 10 ]
4	1	0.0001	[30 30 30 30 ]
7	7	0.2346	[36 18 25 30 10 26 20 ]
5	4	0.7441	[39 39 16 36 38 ]
53	10	0.2041	[25 25 25 25 34 42 21 6 25 42 25 25 25 25 6 25 25 6 25 25 25 25 25 25 44 25 39 25 39 39 6 42 6 39 39 20 25 25 42 25 25 6 6 20 20 20 14 25 25 25 25 20 22 ]
2	2	0.0019	[33 39 ]
8	5	0.0427	[7 34 13 13 13 39 22 13 ]
2	1	0.0000	[39 39 ]
29	4	1.1085	[38 38 38 38 38 38 39 38 38 25 25 25 38 38 6 39 39 38 38 39 39 6 25 25 25 38 38 6 25 ]
8	5	1.1714	[25 25 7 20 39 23 39 25 ]
62	5	0.9675	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 19 25 25 25 39 38 25 25 25 39 30 30 25 30 ]
3	2	0.0002	[25 25 10 ]
8	3	0.7575	[25 39 38 38 39 25 25 38 ]
6	5	0.0072	[20 25 18 18 36 34 ]
6	3	0.0000	[25 20 20 20 25 16 ]
23	6	0.0611	[39 25 25 26 39 21 21 39 39 38 39 38 39 39 38 19 39 38 38 39 39 39 39 ]
38	7	0.3764	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 42 25 25 25 25 25 33 25 25 38 6 38 25 25 25 17 25 6 25 33 20 ]
5	5	0.0175	[6 37 20 23 30 ]
22	1	0.6051	[39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 ]
4	2	0.8599	[39 39 39 21 ]
72	9	1.6713	[38 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 38 38 38 25 38 38 38 38 38 25 25 1 25 39 25 38 6 25 25 39 20 25 25 25 25 39 25 11 25 25 39 38 14 25 25 25 25 22 22 ]
3	1	0.0315	[25 25 25 ]
2	1	0.0000	[38 38 ]
3	2	0.0000	[39 39 38 ]
5	2	0.0486	[30 30 33 30 30 ]
31	5	0.6989	[38 38 38 38 38 38 38 39 21 39 21 38 26 38 38 25 38 38 38 38 39 38 38 21 25 25 38 25 38 39 38 ]
16	2	0.5978	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 6 ]
57	1	1.9579	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
7	3	0.0752	[6 6 6 39 21 39 39 ]
5	4	0.0008	[39 39 26 25 21 ]
5	5	0.0008	[39 21 25 11 42 ]
22	5	0.1467	[25 38 39 25 39 38 39 38 39 13 39 39 26 26 26 26 39 25 39 39 26 39 ]
5	4	0.0000	[20 25 25 39 22 ]
7	2	0.0057	[38 38 39 39 39 39 38 ]
23	5	0.5138	[25 25 38 25 25 25 38 25 25 25 25 25 25 20 25 39 25 25 25 25 25 6 25 ]
6	2	0.0019	[38 38 39 39 39 38 ]
8	3	0.0216	[25 25 38 38 39 39 38 39 ]
40	2	0.0000	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 ]
22	14	1.2039	[25 25 10 0 10 39 21 20 16 13 6 39 34 6 11 20 36 17 36 34 7 16 ]
10	5	0.0140	[16 20 20 20 39 21 0 39 39 39 ]
5	2	0.0208	[25 39 39 39 25 ]
5	3	0.0116	[39 39 23 23 25 ]
42	4	0.8762	[38 38 26 38 38 39 25 38 25 25 25 25 25 25 25 25 38 25 25 25 25 38 25 25 25 38 25 38 25 38 25 25 25 25 38 25 25 39 25 25 25 38 ]
6	2	0.0047	[25 39 39 39 39 39 ]
7	1	0.0192	[6 6 6 6 6 6 6 ]
7	4	0.0221	[25 23 1 1 20 25 25 ]
9	2	0.0000	[38 38 38 38 38 38 25 38 38 ]
14	3	0.0008	[38 39 38 25 25 38 38 38 25 38 38 39 25 25 ]
12	3	0.1791	[39 39 38 39 26 39 39 39 26 39 39 39 ]
10	2	0.2022	[25 38 38 38 38 38 38 38 38 25 ]
65	4	1.8013	[39 39 39 39 39 39 39 39 39 39 39 39 26 39 39 39 26 26 38 38 39 39 39 39 39 39 39 39 39 25 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 26 39 39 39 39 39 39 39 39 ]
106	1	1.2553	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
2	2	0.0013	[39 38 ]
59	9	1.8523	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 25 10 6 25 38 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 23 26 25 25 25 25 25 25 25 25 13 25 25 25 25 25 25 25 25 13 30 25 ]
6	4	0.0086	[39 26 39 20 25 25 ]
57	4	0.8218	[39 25 38 39 38 39 38 38 39 39 39 39 39 39 39 39 39 39 39 25 39 39 39 39 26 39 39 39 39 26 39 39 26 39 39 39 39 39 39 39 26 39 39 39 39 39 26 39 39 39 39 39 39 39 39 39 39 ]
2	2	0.0247	[0 43 ]
21	1	0.4986	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
2	1	0.0000	[39 39 ]
3	2	0.0015	[39 39 38 ]
8	3	0.0161	[25 25 25 25 25 25 20 16 ]
5	4	0.1515	[32 22 25 39 22 ]
5	3	0.0198	[38 25 25 25 39 ]
4	4	0.0540	[38 25 39 26 ]
15	2	0.0000	[25 25 25 38 25 25 25 25 25 38 25 38 38 38 38 ]
3	1	0.0738	[39 39 39 ]
8	2	0.0063	[39 39 39 39 26 39 39 39 ]
18	1	0.7197	[38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 ]
5	3	0.4039	[38 25 38 38 39 ]
7	1	0.1869	[25 25 25 25 25 25 25 ]
5	3	0.0063	[1 25 1 20 20 ]
2	2	0.0033	[39 25 ]
36	11	0.1248	[25 38 25 25 39 41 6 39 39 39 39 4 25 39 25 6 42 26 39 41 6 6 6 39 34 6 6 39 34 6 39 39 26 39 22 20 ]
43	5	0.5929	[19 25 25 25 25 39 39 39 26 39 26 39 26 25 39 39 39 39 26 39 17 26 39 39 26 39 39 39 39 26 39 39 39 39 39 39 39 39 39 26 39 39 39 ]
2	2	0.0009	[39 26 ]
6	2	0.0101	[38 38 39 38 38 38 ]
9	3	0.0072	[38 39 25 25 38 38 25 25 25 ]
4	3	0.0004	[25 25 6 21 ]
49	3	0.0000	[25 39 25 25 25 7 25 25 39 25 25 25 25 25 25 25 39 25 39 39 39 39 39 25 25 39 25 25 25 25 25 25 25 25 39 25 39 39 39 25 39 25 25 39 25 25 39 25 39 ]
2	2	0.4401	[38 25 ]
21	1	0.9301	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 ]
10	3	0.0010	[39 20 39 39 39 39 39 39 39 13 ]
12	3	0.3127	[39 26 39 39 39 39 25 25 39 25 25 25 ]
3	3	0.0011	[33 6 20 ]
11	1	0.3162	[25 25 25 25 25 25 25 25 25 25 25 ]
12	2	0.0122	[38 25 25 25 25 25 25 25 25 25 25 25 ]
8	4	0.1880	[6 6 25 30 20 20 25 25 ]
2	2	0.0000	[25 17 ]
2	1	0.0002	[25 25 ]
9	4	0.1290	[39 39 39 39 39 38 6 25 39 ]
27	2	1.0840	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 25 38 38 38 38 38 38 38 38 38 ]
64	4	0.0000	[38 38 38 39 39 38 38 38 38 26 38 38 38 38 38 39 38 38 38 38 38 38 38 38 38 25 38 39 39 39 39 39 38 38 38 38 38 38 38 38 38 38 25 26 38 38 38 39 38 38 38 26 39 39 26 26 38 38 38 38 38 38 38 38 ]
3	3	0.0000	[33 0 16 ]
5	3	0.0096	[39 39 38 10 39 ]
14	5	0.6016	[25 25 6 25 39 6 25 20 20 20 6 6 20 26 ]
29	2	0.0000	[25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 38 25 25 25 25 ]
3	1	0.0045	[25 25 25 ]
12	3	0.0060	[38 26 39 39 26 39 26 39 39 39 26 39 ]
10	7	0.0046	[16 16 0 20 10 38 25 38 26 20 ]
6	2	0.0001	[25 25 25 20 25 25 ]
5	2	0.6239	[25 39 39 39 39 ]
10	4	0.0031	[25 25 25 25 38 38 38 8 8 22 ]
4	2	0.0052	[38 39 39 38 ]
5	2	0.2550	[25 25 25 25 38 ]
8	4	0.0103	[25 38 38 39 39 39 6 25 ]
8	7	0.0009	[16 40 16 33 23 25 0 20 ]
13	5	0.1930	[25 39 21 39 25 22 39 39 39 25 38 38 25 ]
8	1	0.6283	[25 25 25 25 25 25 25 25 ]
3	1	0.0005	[25 25 25 ]
