dongl	3	1	3	5	10	3	2	3	5	10
share	1	5	7	4	5	1	6	9	4	5
intend	2	1	4	7	8	2	1	4	8	8
chanc	0	5	4	5	8	0	5	4	5	8
chat	2	1	6	6	7	2	1	7	7	7
gorilla	3	1	4	7	7	3	1	7	7	7
overnight	10	2	4	4	2	11	2	5	5	2
letter	4	5	1	7	5	4	6	1	8	5
auto	1	0	6	9	6	2	0	7	9	7
uninstal	1	0	2	9	10	1	0	2	10	10
minim	3	3	4	7	5	3	3	4	8	5
intel	1	1	1	8	11	1	1	1	10	12
awar	3	1	6	6	6	3	1	6	8	7
record	3	3	3	7	6	4	7	6	7	6
rotat	4	1	5	6	6	6	1	5	9	10
board	3	3	3	5	8	4	3	4	5	8
code	6	6	3	6	1	9	6	5	6	1
brick	6	7	1	4	4	7	7	1	4	4
solut	6	6	3	2	5	7	6	3	3	9
exist	8	3	2	7	2	8	3	2	9	2
solv	5	7	4	4	2	5	10	7	5	2
situat	2	5	3	7	5	2	7	3	7	5
avoid	7	3	2	7	3	7	3	2	7	3
drawback	0	3	2	12	5	0	3	3	13	5
1gb	3	1	2	7	10	4	1	2	7	12
3d	2	2	4	5	10	2	2	4	5	11
chose	0	2	9	5	7	0	2	9	5	9
toshiba	5	2	0	5	11	10	3	0	7	23
ui	1	4	6	7	5	1	4	7	10	5
station	6	3	3	5	6	15	3	3	13	8
flicker	6	5	6	4	2	8	5	6	4	2
wall	3	2	3	6	9	4	2	5	6	9
tini	3	2	5	4	9	4	3	6	4	10
forget	7	3	2	6	5	7	3	2	7	5
materi	5	2	6	6	4	6	2	6	6	4
bunch	4	1	2	6	10	4	1	2	6	11
lcd	8	6	5	3	1	15	6	5	3	1
center	7	4	6	4	2	12	5	6	4	2
sleek	5	3	4	5	6	6	3	4	5	6
vendor	6	4	6	3	4	12	9	6	3	4
garbag	12	6	0	4	1	14	6	0	5	1
dark	4	2	2	8	7	4	2	3	8	8
util	4	2	2	11	4	4	2	2	11	4
heard	5	6	3	4	5	5	6	3	4	5
glitch	2	5	5	4	7	2	5	6	4	8
swipe	1	3	1	8	10	1	4	1	8	16
delay	6	2	5	7	3	6	2	6	7	3
microusb	2	5	1	7	8	2	6	1	9	11
toy	4	2	4	6	8	4	2	5	6	8
handwrit	0	7	4	11	2	0	12	6	26	2
compact	3	3	3	8	7	3	3	3	8	7
mail	6	2	4	5	7	7	5	4	5	9
render	3	6	2	5	8	3	6	2	6	8
hp	6	1	1	9	7	10	2	1	13	8
gen	0	2	3	9	10	0	2	3	9	13
mess	5	6	8	2	3	5	7	8	2	3
durabl	1	1	7	7	8	2	2	7	7	9
local	7	3	3	4	7	7	3	3	4	7
quadcor	0	3	3	6	12	0	3	4	7	15
increas	2	2	4	8	8	2	2	6	9	8
feet	6	6	3	7	2	6	8	3	7	2
nois	4	4	5	6	5	4	4	5	6	5
itun	3	1	6	7	7	5	2	9	8	8
pressur	6	5	4	7	3	10	5	5	8	3
ip	3	2	1	7	12	4	2	1	8	14
desir	0	8	3	6	8	0	8	3	6	9
wake	7	7	4	5	2	11	9	5	5	2
excit	4	4	5	6	6	4	4	5	6	7
mistak	4	5	6	7	3	4	5	8	7	3
readi	2	7	2	4	10	3	7	2	5	10
magnet	1	1	3	8	12	1	1	3	14	13
builtin	3	3	3	6	10	3	3	4	6	13
tool	3	1	2	13	6	4	1	2	16	6
odd	3	5	5	6	6	3	7	6	6	7
copi	2	6	6	3	8	2	6	6	3	10
track	6	3	3	6	7	8	3	3	6	7
discov	5	5	4	7	4	5	5	5	7	4
sandwich	4	2	7	4	8	4	2	8	5	9
rock	1	2	2	4	16	1	2	2	4	16
attempt	11	2	2	8	3	13	4	2	10	3
disconnect	8	9	4	3	2	9	11	4	5	2
newer	2	4	7	4	9	2	6	9	4	11
intuit	0	8	3	5	10	0	8	3	6	10
guy	5	1	4	9	7	5	1	4	12	7
instant	3	3	5	6	9	4	3	7	6	16
smart	3	0	2	10	11	3	0	2	12	11
fall	2	7	5	8	4	2	7	5	8	4
cloud	0	2	4	6	14	0	4	6	8	19
typic	2	3	0	9	12	2	3	0	12	13
pack	5	4	5	4	8	5	5	7	6	8
adequ	3	2	4	9	8	4	2	4	9	8
assum	5	8	3	6	4	5	9	3	8	4
1080p	1	1	1	8	15	1	1	2	13	19
librari	0	3	5	3	15	0	4	5	3	18
claim	10	3	4	3	6	11	4	5	3	8
scroll	1	5	5	10	5	1	9	6	11	5
accur	0	1	3	7	15	0	1	3	10	16
soni	2	6	0	7	11	2	6	0	19	14
cream	3	2	8	4	9	3	2	9	5	10
alot	3	5	4	6	8	3	5	5	7	9
buggi	4	10	2	10	0	4	12	3	11	0
technic	4	4	5	7	5	6	4	5	9	5
deliv	2	4	3	9	8	2	6	3	9	9
retina	1	6	3	6	11	1	14	5	10	14
2nd	9	6	5	3	4	11	8	6	3	4
imposs	7	8	6	5	1	7	9	6	7	1
physic	5	4	2	11	5	6	4	3	13	5
extend	0	4	3	8	12	0	4	3	8	13
ms	2	3	4	6	12	2	9	4	7	14
student	2	3	4	7	11	2	5	5	7	11
reinstal	9	7	1	6	4	11	7	1	7	4
unus	11	9	2	5	0	11	12	2	5	0
weird	6	3	7	7	4	6	3	7	7	4
exchang	7	8	9	1	2	7	8	10	1	2
clean	4	5	4	1	13	4	5	4	1	16
owner	0	5	4	8	10	0	5	4	8	12
fill	4	4	2	10	7	4	4	2	10	8
rep	9	5	2	5	6	10	5	2	10	9
jelli	1	2	5	13	7	3	5	6	15	8
cut	2	10	1	8	7	2	10	1	8	8
entir	6	4	4	8	6	6	5	4	8	6
2gb	0	1	0	12	15	0	1	0	13	17
rare	1	4	3	9	11	1	4	3	10	11
rt	2	4	3	13	6	5	5	3	20	8
forev	7	3	5	6	7	7	3	5	6	7
held	5	6	3	7	7	5	7	3	7	7
negat	6	4	1	5	12	8	4	1	6	12
eread	2	3	3	8	12	2	7	4	9	12
luck	8	4	10	3	3	9	4	11	3	3
bigger	2	4	3	9	10	2	5	3	9	11
iphon	3	4	3	6	12	3	5	3	7	12
info	8	4	2	5	9	9	4	2	5	10
jack	5	4	2	12	5	5	4	3	14	5
snappi	2	6	1	7	12	2	6	1	7	12
morn	3	6	6	6	7	3	6	6	6	7
construct	8	1	6	8	6	9	1	8	8	6
forward	1	2	8	9	9	1	2	10	10	9
loos	4	8	5	11	1	4	8	8	11	1
middl	4	6	5	7	7	4	7	6	7	7
forum	6	6	6	4	7	7	7	6	4	7
unlock	7	6	6	5	5	10	8	6	5	5
bean	1	2	6	13	7	3	5	7	15	8
error	9	6	6	7	1	10	6	12	9	2
preinstal	3	3	4	8	11	3	3	4	8	13
throw	7	2	5	8	7	8	2	5	9	7
detail	2	1	9	10	7	2	1	9	12	10
explain	8	6	5	5	5	8	7	5	9	5
3g	4	3	2	11	10	7	4	2	13	11
win	2	2	2	9	15	3	2	4	14	25
chip	5	3	3	8	11	5	5	4	10	12
ice	5	2	8	5	10	5	2	9	6	12
output	3	5	3	10	9	3	7	3	12	11
practic	7	6	5	7	5	7	6	5	10	5
conveni	1	3	5	6	15	1	3	5	6	17
slower	3	6	5	6	10	3	7	5	7	10
pdf	1	2	13	9	5	1	2	18	11	6
outstand	0	3	3	7	17	0	4	3	9	18
recharg	5	3	7	9	6	6	3	8	11	6
trip	4	0	5	7	14	5	0	5	8	17
resolv	6	10	8	1	5	6	13	9	1	5
entertain	1	6	4	9	11	1	7	6	10	11
1st	6	4	4	4	13	7	6	4	5	14
handi	2	3	4	12	10	2	3	4	12	10
regret	5	2	4	3	17	5	3	4	4	17
afford	3	4	3	8	13	3	4	3	8	15
shop	4	7	6	6	8	4	7	9	6	8
refus	14	6	6	1	4	16	7	6	1	4
speak	10	3	3	6	9	13	3	3	6	11
car	4	4	1	9	13	5	4	1	10	15
concern	2	5	6	6	13	2	5	7	6	15
ic	3	6	6	7	10	5	7	7	8	10
atom	1	2	5	11	13	2	2	5	14	14
stereo	1	1	1	13	16	1	1	1	18	19
8gb	2	3	2	8	17	2	4	2	9	22
famili	1	4	4	6	17	1	4	4	8	20
creat	6	7	5	8	6	6	10	5	8	6
sort	2	6	10	7	7	2	6	10	9	9
ssd	4	1	1	12	14	6	1	1	12	17
stabl	3	6	4	5	15	4	6	4	5	15
integr	1	6	4	9	13	1	6	4	13	15
incred	7	2	3	11	10	8	2	3	13	10
beat	2	1	2	8	20	2	1	2	8	20
meet	3	4	4	11	10	3	7	4	13	10
rest	6	2	5	7	13	6	3	5	7	13
bring	2	7	3	14	7	2	8	3	19	7
draw	1	3	7	13	9	1	3	10	27	10
expans	3	4	5	11	10	3	4	8	14	10
regist	8	9	5	7	4	9	15	8	9	4
experienc	5	9	6	8	5	5	9	6	11	5
third	13	6	3	4	8	16	6	3	4	8
virtual	7	2	9	6	10	8	2	9	6	12
technolog	5	4	8	9	8	5	5	9	11	9
favorit	3	5	2	9	15	4	6	3	9	17
refurb	10	2	6	3	13	10	2	7	3	15
report	8	5	6	3	12	10	5	7	3	12
suppli	12	1	7	10	4	13	1	8	10	4
depend	0	3	5	11	15	0	3	5	12	17
sleep	6	11	4	6	7	7	12	7	11	7
indic	7	6	8	11	2	8	6	8	13	3
lower	5	3	6	10	10	5	3	6	11	11
pull	8	4	6	10	6	8	6	6	16	6
nook	3	3	5	9	14	3	3	7	15	17
link	7	6	6	4	11	8	7	7	5	15
unabl	8	8	9	7	2	8	8	11	7	2
disabl	3	6	4	14	7	3	8	5	15	9
sold	6	3	8	6	11	7	3	8	6	11
messag	7	9	6	5	7	7	13	6	5	8
bar	5	4	11	11	3	6	5	12	11	3
delet	5	7	8	6	8	5	8	9	9	8
hang	6	11	5	8	5	8	13	5	9	5
ton	1	3	1	10	20	1	3	1	10	23
ebook	1	2	5	11	16	1	3	5	11	17
seller	16	7	5	3	4	23	8	7	4	5
interest	3	5	4	15	8	3	5	4	16	8
lost	7	9	10	6	3	7	11	14	6	3
eye	5	5	5	8	12	8	5	10	10	14
sluggish	5	10	8	6	6	5	10	11	6	6
comment	5	4	6	10	10	5	7	8	10	10
adob	1	2	10	15	7	1	5	13	20	8
pros	6	4	5	11	9	6	4	5	15	10
insid	7	6	4	9	9	9	6	4	9	10
unrespons	21	9	3	1	1	22	11	3	1	1
felt	6	9	7	8	5	6	9	8	9	5
flimsi	5	7	9	8	6	5	8	11	8	8
print	6	4	11	8	6	11	6	14	13	7
hook	4	2	7	10	12	4	2	7	11	15
task	2	4	9	12	8	2	4	9	13	9
reliabl	10	6	6	9	4	11	6	7	10	5
spot	9	3	7	6	10	9	3	7	6	11
usabl	3	8	4	11	9	3	9	4	13	9
chrome	6	6	11	8	4	7	8	12	10	4
multitask	0	5	3	13	14	0	5	4	14	14
hate	7	4	7	6	12	7	4	9	9	14
remot	3	3	6	12	12	4	5	7	16	13
mark	9	2	5	8	12	11	2	9	9	12
choos	3	4	7	11	11	3	5	7	14	15
electron	6	4	4	9	13	6	4	4	10	18
content	3	2	5	14	12	3	4	6	19	39
area	8	7	7	7	7	10	9	9	9	9
address	9	8	7	4	8	13	8	7	5	10
flawless	2	5	4	4	21	2	6	5	4	24
pain	10	6	5	9	6	12	6	5	10	6
recogn	7	6	8	8	7	7	7	11	9	7
automat	2	4	6	13	11	2	4	8	14	12
activ	3	7	7	9	10	4	9	9	9	11
listen	1	8	2	9	16	1	8	2	9	21
protector	7	5	3	13	8	7	6	4	14	8
transfer	6	6	3	9	12	7	7	4	9	13
icon	5	4	8	9	10	8	6	10	10	12
format	3	4	9	8	13	3	4	11	9	15
occasion	7	5	9	7	9	7	7	10	8	10
bother	3	2	5	10	17	3	2	5	10	18
bare	11	5	7	6	8	11	5	9	6	9
wors	6	10	12	4	5	7	11	12	4	5
exampl	2	11	11	7	6	2	13	11	10	7
futur	5	11	5	8	8	5	11	5	8	8
eventu	6	6	7	9	9	7	7	8	9	9
mayday	2	3	5	13	14	2	4	5	28	32
worri	3	5	2	12	15	3	6	2	15	17
biggest	7	7	5	8	10	7	7	5	9	11
develop	8	5	11	9	4	10	5	12	13	4
push	8	8	4	6	11	8	8	4	7	11
stock	3	8	9	10	7	3	10	11	10	7
frequent	4	10	8	7	8	4	12	10	7	9
dollar	11	6	3	11	6	11	10	3	16	6
realiz	3	6	9	9	10	3	7	9	9	10
flaw	5	7	6	9	10	5	7	9	11	10
common	10	7	11	8	2	11	7	11	9	2
lose	5	5	9	13	6	5	6	10	14	6
older	1	7	3	11	16	1	11	4	12	17
answer	7	6	5	8	12	7	6	6	8	14
router	7	9	11	6	5	8	11	13	10	5
averag	2	4	9	12	11	2	6	10	13	11
dell	7	8	0	12	11	12	15	0	21	20
satisfi	5	1	8	12	11	6	1	8	14	12
3rd	9	9	2	7	12	10	13	2	8	13
buck	4	6	6	9	14	4	6	7	10	14
minor	2	2	5	14	16	2	2	5	16	17
despit	9	10	9	6	5	9	11	11	6	5
period	8	9	3	8	11	8	9	3	8	11
pop	4	6	6	11	12	4	8	6	12	13
tabl	6	8	4	9	12	12	9	4	11	13
bug	2	8	9	12	8	2	11	10	14	8
room	4	4	5	9	18	4	4	6	9	19
cell	6	6	7	10	11	7	10	7	13	14
tf300	10	11	16	0	2	14	13	29	0	2
gig	4	1	5	12	18	4	1	15	28	25
adjust	3	4	6	11	16	4	4	11	11	18
stick	6	5	5	13	11	7	6	6	15	12
driver	4	8	5	12	11	4	15	11	15	15
class	2	5	8	11	14	2	6	12	12	18
separ	4	3	10	10	13	4	3	10	10	13
hot	16	8	6	4	7	16	10	7	4	8
signal	16	7	8	5	5	19	13	14	6	6
usag	5	3	5	11	17	5	3	7	12	19
fault	7	5	7	8	14	9	5	7	8	14
serious	5	7	6	8	16	5	7	6	10	17
hear	6	7	6	11	12	7	7	6	14	16
input	8	11	6	9	8	9	13	6	11	9
locat	5	7	6	14	10	6	8	7	18	13
level	4	9	5	13	11	4	10	6	15	12
tegra	0	6	5	15	16	0	8	9	19	19
edit	2	10	9	9	12	2	12	12	10	13
hous	7	5	6	10	14	10	5	6	12	15
initi	7	5	5	15	10	8	6	5	15	16
smaller	1	7	3	10	21	1	7	3	13	23
question	7	5	6	9	16	7	6	6	11	21
inexpens	4	6	7	13	13	4	6	8	13	14
opinion	6	5	7	9	16	6	5	8	10	16
default	9	10	5	7	12	9	10	5	9	15
fan	4	10	5	12	12	4	11	5	12	16
choic	10	3	7	11	12	10	3	8	12	31
school	5	5	12	10	11	6	11	15	10	11
pixel	3	4	5	12	19	7	7	12	12	20
comfort	1	9	3	10	20	2	9	4	10	20
16gb	4	3	5	16	15	4	4	6	22	21
cord	6	8	3	10	16	8	12	3	14	18
mobil	0	6	6	20	11	0	6	7	24	13
proprietari	9	4	11	13	6	10	8	16	16	6
eas	0	5	2	15	22	0	6	2	15	23
facebook	5	8	7	13	11	7	9	8	13	11
larger	2	4	5	15	18	2	5	7	16	19
condit	4	5	4	9	22	4	8	4	9	27
sync	7	10	5	11	11	11	20	5	11	12
64gb	1	0	3	14	26	1	0	3	14	31
lighter	0	2	3	11	28	0	2	3	12	30
weak	7	4	8	16	9	8	4	11	16	9
regular	3	4	8	11	18	3	5	10	14	21
night	4	8	7	10	15	4	10	7	10	15
lenovo	6	7	4	13	14	9	8	4	27	17
glad	2	4	7	12	19	2	5	8	13	23
junk	27	4	6	3	4	32	4	6	4	5
talk	9	8	4	9	14	9	8	5	10	15
singl	5	7	4	13	15	5	8	5	15	15
spen	3	6	6	15	14	3	7	17	32	18
posit	5	8	8	12	11	5	9	8	18	12
click	9	12	7	12	5	12	20	10	17	5
attach	5	7	8	15	10	5	7	10	18	11
spent	14	11	4	8	8	15	13	4	10	8
factor	5	6	2	13	19	5	6	2	14	22
forc	5	13	8	9	10	5	14	9	11	10
acer	8	5	5	15	12	17	9	7	30	12
latest	5	13	4	8	15	5	13	4	8	16
travel	5	6	2	12	20	7	6	2	14	22
amount	3	10	10	17	5	3	11	13	20	6
tap	6	11	10	7	11	8	18	11	9	12
loud	5	7	1	18	15	5	7	1	20	17
honest	5	3	12	9	17	5	7	16	11	18
io	3	6	6	18	13	3	8	10	19	13
knew	5	2	9	8	22	6	2	9	9	23
sell	18	12	5	4	7	23	14	5	4	7
broken	18	10	10	4	4	21	12	11	5	4
worst	27	7	6	5	1	31	7	6	7	1
corner	13	10	5	7	11	15	10	6	12	12
expand	3	3	11	19	10	3	3	12	19	11
broke	23	12	8	2	0	29	15	9	3	0
mous	2	6	7	16	15	3	9	8	18	15
suck	11	6	11	7	11	14	6	11	7	11
post	9	11	12	8	7	12	13	13	8	8
mind	3	8	4	19	13	3	9	4	22	21
connector	10	9	10	6	12	17	9	12	9	19
air	2	14	7	4	20	2	25	10	8	27
sturdi	2	3	4	19	20	2	3	4	19	20
true	6	7	10	8	17	6	7	11	9	20
drain	11	9	10	10	8	12	14	11	11	12
setup	2	5	6	12	23	2	6	6	18	25
idea	5	10	8	13	12	5	10	8	14	12
crisp	3	2	4	16	24	3	2	4	18	25
instruct	14	5	9	14	7	20	6	14	15	7
special	4	4	8	10	23	4	5	10	13	31
form	6	9	1	15	18	6	9	2	15	19
fun	6	7	4	11	21	6	7	4	11	22
cheaper	2	8	9	12	18	3	9	9	12	21
matter	9	9	8	13	10	9	9	9	14	12
photo	1	6	7	18	17	1	14	7	22	20
plenti	5	3	6	12	24	5	3	6	13	27
releas	5	8	4	19	14	5	10	5	22	15
rear	2	6	7	19	16	8	7	14	21	18
today	12	12	4	5	17	15	13	4	5	17
imag	4	7	8	12	19	5	9	11	14	21
background	4	8	8	19	11	4	11	11	22	13
digit	7	5	5	16	17	9	7	6	31	20
edg	9	8	8	9	17	15	11	16	12	21
rang	3	4	9	20	15	3	4	9	23	16
purpos	10	5	5	14	17	10	5	5	15	17
search	14	11	7	11	8	18	15	7	11	10
random	22	13	5	9	2	25	15	5	10	2
general	3	10	7	13	18	3	13	8	16	18
complain	0	7	9	13	22	0	8	9	13	24
son	12	13	8	5	12	16	15	10	5	13
navig	3	11	6	16	15	3	13	6	16	18
correct	9	11	9	15	8	12	13	12	17	9
understand	10	12	8	10	12	12	19	9	11	12
accept	11	13	12	13	3	11	15	13	14	3
player	4	11	15	12	10	5	12	22	18	11
simpli	12	7	7	12	14	12	8	10	13	15
skype	5	4	6	16	22	5	5	6	25	24
stuck	18	17	6	9	3	18	18	9	9	4
plan	4	8	7	13	21	4	8	10	15	25
hit	9	10	4	18	12	10	13	7	20	13
refund	31	10	11	0	1	34	14	12	0	1
press	14	9	7	14	9	17	9	8	15	12
dual	5	3	9	15	21	5	3	11	17	25
rma	34	8	5	2	4	43	10	5	2	4
youtub	0	15	10	15	14	0	17	13	15	17
document	3	4	14	22	11	6	5	20	26	13
wrong	14	12	5	17	6	16	15	5	21	6
generat	7	5	9	10	23	11	6	14	10	28
stuff	2	6	11	17	19	2	6	11	19	20
data	10	7	12	14	12	14	9	18	15	18
continu	15	12	6	9	13	17	12	7	13	14
exact	12	10	6	10	18	12	13	6	10	23
busi	17	10	5	11	13	21	13	5	13	15
paper	10	7	10	14	15	10	12	19	17	16
wonder	4	5	7	17	23	4	5	7	21	26
sit	9	9	6	20	12	11	10	6	23	15
piec	22	6	7	12	10	25	6	7	13	10
accessori	7	6	2	18	24	7	6	2	28	26
troubl	15	10	5	11	16	15	13	5	11	20
terribl	21	18	6	8	4	25	20	6	9	5
job	4	4	4	27	18	4	4	6	28	21
total	19	10	5	11	12	21	10	8	12	14
media	5	7	12	16	17	5	8	23	19	23
simpl	11	5	14	10	17	12	6	15	12	21
higher	9	4	6	19	19	9	4	6	21	20
fantast	5	5	9	14	25	5	7	9	20	27
glass	13	6	9	15	14	14	8	20	16	14
machin	14	6	7	16	15	17	16	11	25	18
easier	1	7	8	19	23	1	9	8	20	30
damag	21	8	5	12	12	28	10	8	13	12
cool	2	8	9	16	22	2	8	12	19	24
black	17	10	8	15	9	17	11	11	17	10
white	9	8	10	13	19	9	9	17	19	21
firmwar	15	15	8	8	13	22	28	10	8	18
abil	3	4	15	21	16	4	5	16	31	18
daughter	18	3	11	9	16	20	3	15	10	18
surfac	8	10	7	15	19	10	13	10	24	26
headphon	4	5	6	15	29	4	5	6	17	36
carri	4	3	5	19	28	4	5	6	21	30
blue	8	9	16	8	18	9	10	30	11	36
manag	11	5	9	20	15	16	5	10	23	18
bloatwar	5	5	13	14	23	5	5	13	14	24
add	10	3	6	20	21	10	4	9	20	26
text	1	10	11	15	24	1	15	22	25	30
stay	23	8	4	18	8	24	8	5	19	8
microsoft	7	15	8	13	18	10	30	8	14	27
transform	11	14	12	13	11	13	20	16	15	14
break	11	11	7	14	18	11	11	7	17	20
site	11	5	9	16	20	13	6	24	18	25
paid	19	8	11	12	11	20	9	12	12	12
list	12	10	9	10	20	15	12	11	11	20
reader	1	8	9	21	23	1	12	11	28	28
cours	16	10	8	15	13	20	11	11	15	14
super	7	2	6	12	35	8	2	6	13	41
portabl	8	7	6	17	24	8	7	6	18	31
live	9	11	9	11	22	10	12	11	11	25
protect	10	6	8	18	20	12	6	14	20	24
angl	4	8	11	22	18	5	11	12	23	22
wast	33	15	4	7	4	39	17	4	10	5
difficult	12	12	7	19	13	12	12	12	20	13
audio	8	7	8	19	21	11	8	9	22	26
quad	4	6	4	14	35	5	6	4	19	36
suppos	10	15	14	12	12	10	17	14	12	15
appear	17	10	11	13	12	19	14	26	19	12
network	14	11	9	11	18	28	21	14	12	28
sale	12	3	10	17	22	13	3	12	23	27
respond	28	12	9	8	7	37	14	12	10	7
surf	5	2	15	11	31	5	2	16	11	31
sensit	3	9	9	26	17	6	10	11	31	18
leav	9	17	8	12	18	9	18	9	12	18
restart	20	17	10	15	2	23	20	14	15	2
proper	15	13	11	13	12	15	15	13	14	13
major	7	14	11	17	15	8	16	13	20	15
finger	6	13	9	14	22	6	17	10	14	26
cpu	4	8	5	21	27	5	9	5	25	33
egg	12	10	3	22	18	17	18	3	22	20
extern	3	5	10	23	24	3	5	11	25	25
horribl	35	15	7	7	1	40	17	7	7	1
manufactur	28	13	9	9	6	32	22	12	10	6
fulli	8	7	14	15	21	9	7	18	16	21
bottom	3	8	16	17	21	3	11	19	22	24
select	7	11	11	19	17	9	14	12	24	23
pick	11	8	6	15	26	11	9	8	16	29
scratch	13	11	9	13	20	16	12	11	16	24
root	5	6	9	17	29	6	6	10	24	33
desktop	3	7	4	26	26	3	13	5	41	36
shut	30	12	7	7	10	33	14	17	7	12
expens	10	14	10	15	17	10	15	12	16	17
inch	3	6	10	23	24	9	7	16	25	30
account	8	13	14	15	16	11	18	24	23	20
32gb	1	6	8	23	28	1	6	9	25	38
useless	25	17	8	9	7	26	17	9	10	7
lightweight	9	5	5	18	30	9	5	5	21	31
direct	11	8	13	16	19	12	9	17	18	22
ago	14	11	17	13	12	16	13	19	13	12
current	8	11	11	16	21	8	11	13	21	25
advertis	8	12	13	14	20	10	13	18	15	20
base	6	11	14	17	20	8	13	14	20	24
interfac	6	12	12	12	26	6	15	16	16	31
thin	6	4	7	15	36	6	4	8	18	38
complaint	8	9	8	13	30	8	9	8	14	31
pad	8	8	10	14	28	9	10	15	19	31
prime	4	9	13	18	24	4	14	25	32	62
prefer	4	7	10	28	19	6	7	12	34	22
dead	28	17	10	6	7	33	20	11	8	7
test	13	15	9	19	13	19	20	10	27	20
fail	30	13	5	10	11	30	14	5	11	12
compat	9	4	14	24	18	12	4	22	38	20
extrem	21	11	7	11	19	24	11	8	12	23
touchscreen	19	8	13	10	19	23	13	15	10	20
stand	5	7	14	22	22	5	7	14	24	24
plastic	10	10	13	30	7	16	19	16	37	11
decid	10	17	13	11	19	10	21	15	16	20
figur	8	5	11	25	21	8	7	15	31	22
origin	15	10	9	11	25	17	16	10	11	41
defect	31	15	13	5	6	40	20	17	5	6
lock	19	15	10	16	11	20	21	15	19	12
capabl	6	12	10	18	25	7	13	12	22	26
crack	31	12	16	7	5	61	16	26	11	5
standard	15	8	11	18	20	16	9	12	22	28
microsd	6	6	5	24	31	9	6	5	28	32
switch	11	10	11	21	19	11	10	14	26	21
factori	27	20	13	7	6	28	24	14	7	6
repair	46	12	7	7	1	90	17	13	17	1
gift	16	10	10	12	23	17	11	14	14	25
pro	7	6	5	25	30	7	8	7	36	37
die	32	13	12	8	8	39	21	14	8	8
sharp	5	7	10	24	28	6	8	11	26	31
multipl	15	10	11	15	23	16	11	14	16	25
remov	9	7	15	24	20	10	10	18	26	23
face	10	12	9	22	22	12	14	13	28	29
told	35	12	11	8	9	65	12	12	8	11
reboot	20	26	12	10	7	29	39	19	14	8
websit	10	13	9	23	21	10	17	9	25	26
