0.034912718204488775,0.5407407407407407,0.05185185185185185,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.07407407407407407,0.05185185185185185,0.02962962962962963,0.0,0.037037037037037035,0.02962962962962963,0.014814814814814815,0.007407407407407408,0.037037037037037035,0.014814814814814815,0.0,
0.04987531172069826,0.0967741935483871,0.45161290322580644,0.04838709677419355,0.024193548387096774,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.056451612903225805,0.008064516129032258,0.0,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.04032258064516129,0.016129032258064516,0.03225806451612903,
0.12967581047381546,0.03787878787878788,0.03787878787878788,0.4015151515151515,0.045454545454545456,0.022727272727272728,0.06060606060606061,0.05303030303030303,0.06818181818181818,0.022727272727272728,0.07575757575757576,0.0,0.015151515151515152,0.015151515151515152,0.05303030303030303,0.06060606060606061,0.030303030303030304,
0.06982543640897755,0.012422360248447204,0.018633540372670808,0.037267080745341616,0.577639751552795,0.043478260869565216,0.037267080745341616,0.06832298136645963,0.037267080745341616,0.018633540372670808,0.024844720496894408,0.018633540372670808,0.0,0.037267080745341616,0.037267080745341616,0.0,0.031055900621118012,
0.12219451371571072,0.03550295857988166,0.07100591715976332,0.023668639053254437,0.047337278106508875,0.47337278106508873,0.08284023668639054,0.03550295857988166,0.04142011834319527,0.01775147928994083,0.05917159763313609,0.029585798816568046,0.01775147928994083,0.0,0.01775147928994083,0.01775147928994083,0.029585798816568046,
0.08229426433915212,0.05063291139240506,0.0379746835443038,0.0379746835443038,0.02531645569620253,0.05063291139240506,0.5379746835443038,0.03164556962025317,0.05063291139240506,0.04430379746835443,0.006329113924050633,0.0379746835443038,0.012658227848101266,0.03164556962025317,0.0,0.02531645569620253,0.0189873417721519,
0.12967581047381546,0.0446927374301676,0.03910614525139665,0.0111731843575419,0.07262569832402235,0.0446927374301676,0.0223463687150838,0.4972067039106145,0.0670391061452514,0.03910614525139665,0.03910614525139665,0.0335195530726257,0.027932960893854747,0.0111731843575419,0.03910614525139665,0.0,0.0111731843575419,
0.08728179551122195,0.045454545454545456,0.05303030303030303,0.045454545454545456,0.06818181818181818,0.07575757575757576,0.03787878787878788,0.06060606060606061,0.42424242424242425,0.03787878787878788,0.015151515151515152,0.030303030303030304,0.022727272727272728,0.015151515151515152,0.03787878787878788,0.030303030303030304,0.0,
0.022443890274314215,0.0,0.011494252873563218,0.0,0.01532567049808429,0.0038314176245210726,0.019157088122605363,0.0038314176245210726,0.0038314176245210726,0.6819923371647509,0.0421455938697318,0.02681992337164751,0.0421455938697318,0.05363984674329502,0.0421455938697318,0.01532567049808429,0.038314176245210725,
0.014962593516209476,0.011494252873563218,0.0,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.011494252873563218,0.017241379310344827,0.0,0.05172413793103448,0.6264367816091954,0.09195402298850575,0.034482758620689655,0.04597701149425287,0.022988505747126436,0.04597701149425287,0.022988505747126436,
0.04488778054862843,0.019138755980861243,0.0,0.0,0.014354066985645933,0.019138755980861243,0.004784688995215311,0.0,0.0,0.04784688995215311,0.06698564593301436,0.6028708133971292,0.05741626794258373,0.03827751196172249,0.05263157894736842,0.03349282296650718,0.0430622009569378,
0.00997506234413965,0.03,0.0,0.0,0.0,0.03,0.02,0.02,0.0,0.06,0.01,0.11,0.47,0.1,0.04,0.08,0.03,
0.08478802992518704,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.0047169811320754715,0.0,0.014150943396226415,0.009433962264150943,0.014150943396226415,0.05188679245283019,0.02830188679245283,0.018867924528301886,0.02830188679245283,0.5707547169811321,0.0330188679245283,0.06132075471698113,0.13679245283018868,
0.022443890274314215,0.0234375,0.0,0.0078125,0.0234375,0.0078125,0.0,0.0078125,0.0078125,0.1328125,0.078125,0.078125,0.0078125,0.078125,0.5,0.03125,0.015625,
0.02493765586034913,0.007042253521126761,0.0,0.0,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.04929577464788732,0.06338028169014084,0.07042253521126761,0.014084507042253521,0.11267605633802817,0.035211267605633804,0.5211267605633803,0.09859154929577464,
0.06982543640897755,0.013793103448275862,0.017241379310344827,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0034482758620689655,0.0,0.017241379310344827,0.027586206896551724,0.027586206896551724,0.03793103448275862,0.08620689655172414,0.027586206896551724,0.05172413793103448,0.6758620689655173,
