0.0809031044,0.0349344978,0.0262008734,0.0829694323,0.0436681223,0.0262008734,0.0218340611,0.056768559,0.0480349345,0.0436681223,0.0262008734,0.3886462882,0.0174672489,0.0349344978,0.0174672489,0,0.0043668122,0.0087336245,0.0174672489,0.0087336245,0.0043668122,0.0218340611,0.0087336245,0.0174672489,0,0.0262008734,0.0131004367
0.0131702728,0.0543478261,0.0217391304,0.0326086957,0.0326086957,0.0760869565,0.097826087,0.0543478261,0.0434782609,0.0543478261,0.0108695652,0.0217391304,0.3369565217,0.0217391304,0.0108695652,0,0.0217391304,0.0217391304,0.0326086957,0.0108695652,0,0.0108695652,0.0108695652,0,0.0108695652,0,0.0108695652
0.0178739417,0.048,0.048,0.048,0.056,0.016,0.04,0.04,0.024,0.08,0,0.04,0.032,0.384,0.008,0,0.008,0.008,0.008,0.016,0.016,0.008,0.016,0,0.04,0.016,0
0.0272812794,0,0.0056179775,0.0112359551,0,0,0.0112359551,0,0,0.0224719101,0,0.0056179775,0.0112359551,0,0.3595505618,0.0280898876,0.0617977528,0.0674157303,0.0561797753,0.0561797753,0.0280898876,0.0674157303,0.0561797753,0.0280898876,0.0280898876,0.0674157303,0.0280898876
0.0112888053,0.0143884892,0,0,0.0035971223,0.0107913669,0.0071942446,0.0071942446,0,0.0143884892,0.0071942446,0,0,0.0035971223,0.0251798561,0.5143884892,0.0431654676,0.0215827338,0.0071942446,0.0215827338,0.0467625899,0.0251798561,0.0575539568,0.0323741007,0.0395683453,0.0467625899,0.0503597122
0.1166509878,0.0023529412,0.0094117647,0,0.0094117647,0.0047058824,0.0023529412,0.0047058824,0,0.0070588235,0.0023529412,0.0070588235,0.0023529412,0.0023529412,0.0352941176,0.0305882353,0.4729411765,0.0682352941,0.0305882353,0.0470588235,0.0305882353,0.0635294118,0.0658823529,0.0188235294,0.0164705882,0.0423529412,0.0235294118
0.0395108184,0,0,0.0062695925,0,0,0.0031347962,0.0031347962,0.0062695925,0.0188087774,0.0031347962,0.0031347962,0,0.0031347962,0.0470219436,0.0407523511,0.0940438871,0.4858934169,0.0376175549,0.0313479624,0.0156739812,0.0626959248,0.0250783699,0.0188087774,0.0219435737,0.0532915361,0.0188087774
0.0272812794,0.0048309179,0,0,0,0,0,0.0193236715,0,0.0096618357,0.0048309179,0.0048309179,0.0144927536,0,0.038647343,0.0434782609,0.0821256039,0.0483091787,0.38647343,0.0289855072,0.0628019324,0.0579710145,0.038647343,0.0193236715,0.0241545894,0.0676328502,0.0434782609
0.0404515522,0,0.0147783251,0.0197044335,0.0098522167,0.0147783251,0,0,0.0049261084,0.0049261084,0.0049261084,0.0049261084,0,0.0049261084,0.0492610837,0.039408867,0.0640394089,0.0344827586,0.0689655172,0.3201970443,0.0689655172,0.0443349754,0.0541871921,0.0295566502,0.0098522167,0.0935960591,0.039408867
0.0150517404,0.0046082949,0.0184331797,0.0046082949,0.0092165899,0.0138248848,0.0046082949,0,0.0046082949,0,0.0092165899,0.0046082949,0.0092165899,0.0092165899,0.0230414747,0.0506912442,0.0276497696,0.0460829493,0.0368663594,0.0552995392,0.4884792627,0.0184331797,0.0322580645,0.0092165899,0.0230414747,0.069124424,0.0276497696
0.062088429,0,0,0.0056980057,0.0028490028,0.0028490028,0.0028490028,0.0056980057,0,0.0113960114,0.0028490028,0,0,0.0028490028,0.0199430199,0.0199430199,0.0826210826,0.0484330484,0.0142450142,0.0227920228,0.0256410256,0.566951567,0.0883190883,0.0170940171,0.0170940171,0.0313390313,0.0085470085
0.0517403575,0.0053191489,0.0026595745,0.0026595745,0.0053191489,0.0026595745,0,0.0053191489,0,0,0.0026595745,0.0026595745,0,0.0106382979,0.0212765957,0.039893617,0.0638297872,0.0372340426,0.0212765957,0.0212765957,0.039893617,0.0744680851,0.5265957447,0.0239361702,0.0186170213,0.0319148936,0.039893617
0.0253998119,0.0066225166,0,0,0.0132450331,0,0.0132450331,0.0066225166,0,0.0066225166,0,0.0066225166,0,0,0.0331125828,0.0927152318,0.0728476821,0.0397350993,0.0264900662,0.0662251656,0.0331125828,0.0529801325,0.0529801325,0.3642384106,0.0132450331,0.059602649,0.0397350993
0.0282220132,0,0,0,0.012195122,0.012195122,0,0.0243902439,0,0.0182926829,0.012195122,0,0.006097561,0.006097561,0.0487804878,0.0304878049,0.0670731707,0.0426829268,0.0182926829,0.0304878049,0.0426829268,0.0365853659,0.0365853659,0.0304878049,0.4146341463,0.0609756098,0.0487804878
0.0150517404,0.0127388535,0.0095541401,0.0095541401,0.0127388535,0.0095541401,0.0063694268,0.0095541401,0.0031847134,0.0127388535,0.0159235669,0,0,0.0095541401,0.0191082803,0.0732484076,0.0636942675,0.0605095541,0.0350318471,0.0414012739,0.0318471338,0.0445859873,0.0382165605,0.0286624204,0.0350318471,0.3885350318,0.0286624204
0.0112888053,0,0,0.0111111111,0.0055555556,0.0055555556,0.0055555556,0.0111111111,0.0055555556,0.0111111111,0,0,0.0111111111,0,0.0222222222,0.0777777778,0.0666666667,0.0333333333,0.0388888889,0.0388888889,0.0222222222,0.0222222222,0.0833333333,0.0222222222,0.0222222222,0.0666666667,0.4166666667
