14	7	0.0001
10	4	0.0007
4	1	0.0065
18	5	0.1340
11	6	0.0425
5	1	0.0058
14	4	0.0322
8	2	0.0124
7	4	0.0992
2	1	0.0011
17	6	1.5080
26	6	0.8343
19	7	0.0651
12	3	0.0260
71	5	0.2886
6	6	0.0012
8	2	0.0019
4	1	0.0201
2	1	0.0000
3	3	0.0782
7	7	0.4747
5	4	0.7272
9	4	0.0092
8	5	0.0864
2	1	0.0000
72	9	1.3806
53	10	0.1760
3	2	0.0000
2	2	0.0000
62	5	0.9630
38	7	1.9848
5	5	0.0153
23	6	0.0398
8	3	0.3590
6	5	0.0040
6	3	0.0000
42	4	0.2551
29	4	0.8557
40	2	0.0000
57	1	1.3796
8	5	0.4220
3	2	0.0006
16	2	0.9006
7	3	0.1439
7	1	0.0092
5	4	0.0005
5	5	0.0021
5	4	0.0000
7	2	0.0097
22	1	0.3343
31	5	0.2822
4	2	0.8676
3	1	0.0327
2	1	0.0000
8	3	0.0293
57	4	0.7209
5	2	0.0758
23	5	0.2111
5	3	0.0119
21	1	0.6809
6	2	0.0000
22	14	0.0514
22	5	0.3310
5	4	0.0927
3	1	0.0446
10	5	0.0000
18	1	0.1724
7	4	0.0012
5	2	0.0561
7	1	0.1035
6	2	0.0121
9	2	0.0313
12	3	0.1019
6	4	0.0303
106	1	0.6496
3	2	0.0007
14	3	0.0062
15	2	0.0270
21	1	0.3305
10	2	0.1742
5	3	0.1986
5	3	0.0094
2	2	0.0063
2	2	0.0002
2	2	0.0125
2	1	0.0000
12	2	0.0155
2	2	0.0000
2	1	0.0000
65	4	0.0171
8	3	0.0006
59	9	0.0156
14	5	0.1144
5	3	0.0170
4	4	0.0659
10	7	0.0117
8	2	0.0132
43	5	0.4363
2	2	0.0047
6	2	0.0015
12	3	0.3521
64	4	1.5597
70	3	1.7862
12	3	0.0008
9	4	1.8094
49	3	1.6026
5	3	0.0065
4	2	0.0008
5	2	0.3036
8	4	0.0086
36	11	0.1685
8	7	0.0011
8	1	0.9942
11	2	0.1438
2	2	0.0136
5	3	0.4595
3	2	0.0013
8	2	0.0536
17	1	1.5195
2	1	0.0000
13	5	0.1422
4	3	0.1434
9	3	0.0052
3	1	0.0016
5	3	0.6831
4	3	0.0020
5	3	0.0053
4	1	0.0009
62	6	0.9622
2	2	0.3556
4	2	0.0267
4	3	0.0028
8	2	0.3026
7	2	0.6670
27	2	1.1274
10	3	0.0020
6	5	0.0023
3	3	0.0000
6	6	0.0916
3	3	0.0032
13	7	0.3196
3	1	0.0130
8	4	0.3567
11	1	0.2930
12	1	0.0000
3	2	0.1088
8	4	0.4044
38	4	0.4432
4	3	0.3735
45	2	1.1113
16	5	0.0054
38	6	0.0238
5	1	0.0429
29	2	0.0000
3	3	0.0055
3	1	0.0041
2	1	0.0000
15	3	0.0783
6	2	0.0000
9	2	0.0009
10	4	0.0318
5	2	0.0000
24	9	0.4690
16	4	0.0111
5	1	0.0892
87	5	1.8345
7	2	0.0823
7	4	0.1250
16	5	0.0899
7	4	0.0035
10	3	0.0038
5	2	0.0000
2	2	0.0000
2	1	0.0000
4	3	0.0000
2	1	0.0053
14	9	0.1269
3	2	0.0102
21	5	0.9995
4	3	0.0081
3	1	0.0166
29	4	0.0004
12	2	0.0697
6	4	0.7884
57	6	0.1306
18	2	0.0965
3	2	0.0002
4	2	0.0000
10	5	0.0008
12	2	0.0028
2	1	0.0807
4	1	0.0184
2	1	0.2725
6	5	0.0026
14	4	0.8996
5	2	0.0082
8	1	0.3275
4	2	0.0747
7	4	0.1056
13	3	0.0001
6	4	0.0558
5	1	0.0022
12	6	0.0137
14	5	0.0790
5	5	0.0000
4	1	0.0000
4	3	0.2945
6	2	0.0008
34	1	0.2360
64	4	0.0000
7	5	0.1737
62	4	1.3083
41	12	0.0694
7	2	0.0030
2	1	0.0100
7	2	0.0111
4	1	0.0103
49	2	1.1542
9	4	0.0081
37	7	1.9931
15	3	0.3407
15	4	0.0456
11	4	0.8182
29	2	1.1151
6	2	0.0236
4	3	0.0018
49	3	1.2683
8	5	0.1959
4	2	0.1207
4	1	0.0327
35	3	1.2786
3	2	0.0088
2	2	0.0002
17	2	0.0065
54	3	1.3399
12	6	0.4545
4	3	0.0001
6	4	0.0134
31	3	0.0000
34	10	0.1108
4	1	0.0005
4	2	0.0785
