14	7	0.0011
10	4	0.0010
4	1	0.0056
18	5	0.1876
11	6	0.0377
5	1	0.0038
14	4	0.0165
8	2	0.0057
7	4	0.1878
2	1	0.0003
17	6	1.3175
26	6	0.2377
19	7	0.1210
12	3	0.0135
71	5	0.1517
6	6	0.0015
8	2	0.0064
4	1	0.0065
2	1	0.0000
3	3	0.0865
7	7	0.0761
5	4	0.2753
9	4	0.0117
8	5	0.0669
2	1	0.0000
72	9	1.4916
53	10	0.1907
3	2	0.0000
2	2	0.0001
62	5	0.6435
38	7	1.9999
5	5	0.0155
23	6	0.0652
8	3	0.3598
6	5	0.0049
6	3	0.0000
42	4	0.5843
29	4	0.9778
40	2	0.0040
57	1	1.9342
8	5	0.0379
3	2	0.0015
16	2	0.3700
7	3	0.1826
7	1	0.0233
5	4	0.0006
5	5	0.0028
5	4	0.0001
7	2	0.0042
22	1	0.4974
31	5	0.2849
4	2	0.3411
3	1	0.0294
2	1	0.0000
8	3	0.0127
57	4	1.1576
5	2	0.0535
23	5	0.3066
5	3	0.0283
21	1	0.0817
6	2	0.0001
22	14	0.1519
22	5	0.2740
5	4	0.2335
3	1	0.0360
10	5	0.0003
18	1	0.6118
7	4	0.0032
5	2	0.0580
7	1	0.1021
6	2	0.0073
9	2	0.0127
12	3	0.4873
6	4	0.0269
106	1	0.9799
3	2	0.0002
14	3	0.0036
15	2	1.8645
21	1	0.5728
10	2	0.2902
5	3	0.2122
5	3	0.0155
2	2	0.0066
2	2	0.0000
2	2	0.0198
2	1	0.0000
12	2	0.0107
2	2	0.0000
2	1	0.0000
65	4	1.8012
8	3	0.6706
59	9	0.0069
14	5	0.1166
5	3	0.0052
4	4	0.1978
10	7	0.0302
8	2	0.0149
43	5	0.2021
2	2	0.0036
6	2	1.1566
12	3	0.0760
64	4	0.0001
70	3	0.0195
12	3	0.0017
9	4	1.7880
49	3	0.0000
5	3	0.0128
4	2	0.0005
5	2	0.6735
8	4	0.0226
36	11	0.1231
8	7	0.0000
8	1	0.9952
11	2	0.0212
2	2	0.0129
5	3	0.2909
3	2	0.0003
8	2	0.0805
17	1	1.2893
2	1	0.0000
13	5	0.1160
4	3	0.0574
9	3	0.0100
3	1	0.0000
5	3	0.8606
4	3	0.0005
5	3	0.0121
4	1	0.0001
62	6	0.8263
2	2	0.6222
4	2	0.0319
4	3	0.0016
8	2	0.0994
7	2	0.8423
27	2	1.0483
10	3	0.0006
6	5	0.0012
3	3	0.0000
6	6	0.1148
3	3	0.0060
13	7	0.3748
3	1	0.0172
8	4	0.6700
11	1	0.2774
12	1	0.0000
3	2	0.2978
8	4	0.3449
38	4	0.9704
4	3	0.1708
45	2	0.9661
16	5	0.0053
38	6	0.0586
5	1	0.0549
29	2	0.0000
3	3	0.0057
3	1	0.0038
2	1	0.0000
15	3	0.2071
6	2	0.0000
9	2	0.0000
10	4	0.0336
5	2	0.0000
24	9	0.3795
16	4	0.0082
5	1	0.0323
87	5	1.1391
7	2	0.0608
7	4	0.1833
16	5	0.3322
7	4	0.0051
10	3	0.0040
5	2	0.0000
2	2	0.0000
2	1	0.0000
4	3	0.0000
2	1	0.0034
14	9	0.1381
3	2	0.0155
21	5	0.9625
4	3	0.0075
3	1	0.0095
29	4	0.0022
12	2	0.0516
6	4	0.2365
57	6	0.0633
18	2	0.1116
3	2	0.0000
4	2	0.0001
10	5	0.3631
12	2	0.6451
2	1	0.0550
4	1	0.0123
2	1	0.4148
6	5	0.0030
14	4	1.4301
5	2	0.0073
8	1	0.3082
4	2	0.3414
7	4	0.2366
13	3	0.0000
6	4	0.1514
5	1	0.0036
12	6	0.0103
14	5	0.0849
5	5	0.0000
4	1	0.0000
4	3	0.2415
6	2	0.0000
34	1	0.5103
64	4	0.2312
7	5	0.2024
62	4	0.9107
41	12	0.1768
7	2	0.0035
2	1	0.0181
7	2	0.0121
4	1	0.0116
49	2	0.8523
9	4	0.0138
37	7	1.9992
15	3	0.6143
15	4	0.0379
11	4	0.8098
29	2	0.3086
6	2	0.0161
4	3	0.0008
49	3	0.5443
8	5	0.1661
4	2	0.0440
4	1	0.0509
35	3	1.9663
3	2	0.0122
2	2	0.0000
17	2	0.0061
54	3	1.4786
12	6	0.0948
4	3	0.0005
6	4	0.0185
31	3	0.9643
34	10	0.3005
4	1	0.0002
4	2	0.0563
6	3	0.0038
7	4	0.0003
5	5	0.0093
15	6	0.3867
7	4	0.7967
51	1	0.7683
5	2	0.0019
7	7	0.0631
3	1	0.0058
4	3	0.0000
4	1	0.0745
5	2	0.0352
5	5	0.0336
15	3	0.2100
2	1	0.0009
6	3	0.0097
6	4	0.0347
7	1	0.3555
15	11	0.3812
8	5	0.3222
16	5	0.0001
8	5	0.0021
14	5	0.9831
6	1	0.0000
4	4	0.0002
6	4	0.0009
5	1	0.0098
3	2	0.0066
20	5	0.1691
14	9	0.0002
62	5	0.4967
53	3	0.6372
6	1	0.0000
25	9	0.2223
4	1	0.0007
5	1	0.0045
6	3	0.0332
8	5	0.0045
2	2	0.0037
3	2	0.0095
7	5	0.0051
2	2	0.0035
3	1	0.0677
4	3	0.0001
8	4	0.0630
5	3	0.1098
16	1	0.0877
16	1	0.0000
9	1	0.0265
34	5	0.0961
20	11	0.1631
9	2	0.1004
4	1	0.0000
6	2	0.0193
4	4	0.0228
5	1	0.0043
6	3	0.0123
6	1	0.1179
9	3	0.0001
5	3	0.0000
2	2	0.0013
5	5	0.0001
5	2	0.0196
7	5	0.0054
3	2	0.1544
4	1	0.0022
15	8	0.3603
8	1	0.3259
6	2	0.0810
53	13	0.6019
3	2	0.0000
4	2	0.0021
4	4	0.0120
2	2	0.2492
3	3	0.0001
