14	7	0.0042
10	4	0.0017
4	1	0.0121
18	5	0.4392
11	6	0.0651
5	1	0.0023
14	4	0.0280
8	2	0.0050
7	4	0.0642
2	1	0.0015
17	6	0.1406
26	6	0.9663
19	7	0.2738
12	3	0.0256
71	5	0.4923
6	6	0.0006
8	2	0.0006
4	1	0.0140
2	1	0.0000
3	3	0.1306
7	7	0.3421
5	4	0.6093
9	4	0.0108
8	5	0.0390
2	1	0.0000
72	9	1.5189
53	10	0.6368
3	2	0.0000
2	2	0.0003
62	5	1.0700
38	7	1.8686
5	5	0.0231
23	6	0.0585
8	3	0.3266
6	5	0.0117
6	3	0.0001
42	4	1.0054
29	4	0.5547
40	2	1.9054
57	1	1.8524
8	5	0.6310
3	2	0.0004
16	2	0.8488
7	3	0.3163
7	1	0.0183
5	4	0.0015
5	5	0.0000
5	4	0.0000
7	2	0.0063
22	1	0.1330
31	5	0.5108
4	2	0.9079
3	1	0.0370
2	1	0.0000
8	3	0.0359
57	4	0.6932
5	2	0.0460
23	5	0.2185
5	3	0.0176
21	1	0.0328
6	2	0.0000
22	14	0.9392
22	5	0.0827
5	4	0.3017
3	1	0.0778
10	5	0.0072
18	1	0.8277
7	4	0.0003
5	2	0.0719
7	1	0.4455
6	2	0.0008
9	2	0.0000
12	3	0.1357
6	4	0.0145
106	1	0.7693
3	2	0.0009
14	3	0.0063
15	2	0.0001
21	1	1.0980
10	2	0.1561
5	3	0.7474
5	3	0.0019
2	2	0.0030
2	2	0.0003
2	2	0.0256
2	1	0.0000
12	2	0.0165
2	2	0.0000
2	1	0.0000
65	4	1.6429
8	3	0.0008
59	9	0.0012
14	5	0.0191
5	3	0.0232
4	4	0.0870
10	7	0.0377
8	2	0.0110
43	5	0.2383
2	2	0.0013
6	2	0.0475
12	3	0.3283
64	4	1.6320
70	3	1.8937
12	3	0.0007
9	4	0.0000
49	3	0.0000
5	3	0.0196
4	2	0.0014
5	2	0.3675
8	4	0.0159
36	11	0.1627
8	7	0.0000
8	1	0.9690
11	2	0.0318
2	2	0.0143
5	3	0.3563
3	2	0.0014
8	2	0.0417
17	1	0.0501
2	1	0.0000
13	5	0.4576
4	3	0.1732
9	3	0.0045
3	1	0.0020
5	3	0.5374
4	3	0.0003
5	3	0.0006
4	1	0.0001
62	6	0.8518
2	2	0.5192
4	2	0.0254
4	3	0.0040
8	2	0.0306
7	2	0.5143
27	2	0.5819
10	3	0.0043
6	5	0.0035
3	3	0.0000
6	6	0.1321
3	3	0.0034
13	7	0.5406
3	1	0.0092
8	4	0.4760
11	1	0.1548
12	1	0.1341
3	2	0.4247
8	4	0.1784
38	4	0.2160
4	3	0.2850
45	2	1.0555
16	5	0.0130
38	6	0.0403
5	1	0.0300
29	2	0.0000
3	3	0.0116
3	1	0.0040
2	1	0.0006
15	3	0.0636
6	2	0.0001
9	2	0.0002
10	4	0.0054
5	2	0.0000
24	9	0.3187
16	4	0.0052
5	1	0.0589
87	5	0.0013
7	2	0.6652
7	4	0.0492
16	5	1.2296
7	4	0.0004
10	3	0.0032
5	2	0.0001
2	2	0.0000
2	1	0.0000
4	3	0.0007
2	1	0.0030
14	9	0.0796
3	2	0.0067
21	5	0.4004
4	3	0.0303
3	1	0.0071
29	4	0.0001
12	2	0.0368
6	4	0.4820
57	6	0.1623
18	2	0.0942
3	2	0.0000
4	2	0.0001
10	5	0.3887
12	2	0.0003
2	1	0.0538
4	1	0.0069
2	1	0.2343
6	5	0.0034
14	4	1.3316
5	2	0.0087
8	1	0.1090
4	2	0.3470
7	4	0.1414
13	3	0.0000
6	4	0.1049
5	1	0.0011
12	6	0.0277
14	5	0.1679
5	5	0.0000
4	1	0.0000
4	3	0.1985
6	2	0.0003
34	1	0.1827
64	4	0.0000
7	5	0.1120
62	4	1.6975
41	12	0.0731
7	2	0.0030
2	1	0.0135
7	2	0.0002
4	1	0.0107
49	2	1.8093
9	4	0.0084
37	7	0.0532
15	3	0.3745
15	4	0.0512
11	4	0.5658
29	2	0.7283
6	2	0.0226
4	3	0.0022
49	3	0.5470
8	5	0.1686
4	2	0.0509
4	1	0.0438
35	3	1.7558
3	2	0.0115
2	2	0.0000
17	2	0.0003
54	3	0.8912
12	6	0.3318
4	3	0.0001
6	4	0.0119
31	3	0.0000
34	10	0.4555
4	1	0.0002
4	2	0.0338
6	3	0.0255
7	4	0.0036
5	5	0.0093
15	6	0.7117
7	4	0.5159
51	1	0.8813
5	2	0.0012
7	7	0.0409
3	1	0.0048
4	3	0.0000
4	1	0.0320
5	2	0.0095
5	5	0.1113
15	3	0.0411
2	1	0.0000
6	3	0.0160
6	4	0.0439
7	1	0.1480
15	11	0.6068
8	5	0.1977
16	5	0.0015
8	5	0.0001
14	5	0.6000
6	1	0.0000
4	4	0.3900
6	4	0.0002
5	1	0.0168
3	2	0.0089
20	5	0.0006
14	9	0.0012
62	5	0.5959
53	3	0.1689
6	1	0.0000
25	9	0.3854
4	1	0.0019
5	1	0.0029
6	3	0.0316
8	5	0.0050
2	2	0.0031
3	2	0.0082
7	5	0.0044
2	2	0.0037
3	1	0.3007
4	3	0.0026
8	4	0.1157
5	3	0.0620
16	1	0.0564
16	1	1.1543
9	1	0.0251
34	5	0.0862
20	11	0.4789
9	2	0.2336
4	1	0.0000
6	2	0.0145
4	4	0.0817
5	1	0.0009
6	3	0.0105
6	1	0.0665
9	3	0.0059
5	3	0.0011
2	2	0.0006
5	5	0.0000
5	2	0.0053
7	5	0.0024
3	2	0.1128
4	1	0.0052
15	8	0.2393
8	1	0.2862
6	2	0.0767
53	13	0.8495
3	2	0.0000
4	2	0.0025
4	4	0.0046
2	2	0.1881
3	3	0.0000
5	5	0.0001
6	5	0.0002
11	5	0.1569
15	2	0.3941
9	5	0.0307
9	5	0.5838
8	4	0.5512
11	1	0.1816
13	6	0.1128
3	1	0.0075
9	2	0.8749
5	1	0.0077
9	3	0.0523
6	3	0.0036
3	1	0.0019
6	5	0.0000
61	8	0.1600
5	2	0.0000
5	4	0.0005
39	5	0.8518
7	4	0.0865
97	10	1.2886
6	3	0.0083
4	4	0.0151
30	3	0.0186
17	3	0.4716
5	1	0.0215
9	5	0.0071
4	2	0.0048
5	2	0.0279
11	3	0.2012
15	3	0.3870
6	4	0.1112
4	2	0.0104
8	2	0.0000
5	2	0.1203
48	8	1.9998
3	2	0.0043
6	1	0.0100
6	3	0.0064
9	6	0.2162
3	2	0.8523
31	4	1.5903
4	1	0.0005
17	4	0.4975
19	5	0.6297
4	1	0.9423
19	5	0.5736
3	3	0.0874
8	3	0.0010
6	1	0.0281
4	2	0.0332
11	2	0.0265
3	3	0.0819
6	4	0.1965
9	2	0.0615
45	2	0.5901
7	4	0.0371
6	2	0.0060
2	2	0.0000
7	3	0.4667
5	2	0.0010
5	1	0.0000
19	5	0.0057
4	3	0.0157
7	4	0.0001
5	3	0.0052
9	3	0.0003
4	1	0.0002
13	5	0.2106
7	4	0.0033
4	3	0.0104
11	2	0.7902
16	8	0.0846
4	1	0.0066
8	3	0.1600
29	8	1.4743
7	2	0.1143
19	4	0.0267
13	8	0.0000
71	4	1.9954
6	5	0.0144
54	3	0.0050
39	14	1.5168
13	1	0.6196
67	18	0.8382
2	1	0.0000
6	4	0.0270
5	2	0.2292
6	4	0.0169
2	1	0.0000
11	5	0.1875
41	5	0.1537
3	3	0.0218
4	1	0.0042
17	3	0.0084
26	3	1.3866
6	5	0.0135
74	9	0.0005
27	3	0.4544
64	12	1.0685
3	2	0.0003
14	3	0.0570
5	5	0.0053
7	3	0.0570
18	3	0.0304
76	2	0.0000
5	3	0.1384
8	3	0.7134
2	2	0.0000
10	5	0.0258
6	6	0.0001
8	4	0.0197
10	1	0.0525
7	3	0.0022
8	6	0.0000
4	2	0.0279
23	6	0.2444
5	2	0.0000
12	5	0.3550
9	6	0.0643
24	4	0.4565
25	8	0.9082
5	5	0.2317
5	3	0.0122
6	4	0.0004
5	1	0.0000
68	6	0.0000
7	4	0.1560
7	5	0.0359
2	1	0.1053
7	2	0.0038
3	1	0.0000
7	2	0.0000
2	1	0.0000
3	2	0.0000
5	1	0.0034
8	1	0.1462
14	3	1.3020
47	9	0.0000
3	3	0.0001
32	17	0.6713
7	4	0.6317
72	17	0.0116
9	4	0.2238
9	1	0.5789
12	1	0.0025
9	2	0.0585
19	1	0.0030
5	3	0.0011
12	4	0.1486
10	2	0.1180
20	3	0.1480
12	1	0.0001
5	3	0.0000
12	3	0.7975
3	2	0.0000
5	1	0.0042
4	3	0.0003
6	1	0.0155
52	6	1.8007
7	4	0.0249
9	3	0.0628
15	5	0.0045
3	2	0.0178
7	1	0.1372
2	2	0.0342
66	12	0.9820
67	3	0.6342
6	3	0.1528
5	3	0.0073
91	4	1.2645
17	3	0.0136
62	5	0.0000
6	4	0.0000
44	6	0.1538
9	2	0.1546
11	5	0.0657
41	6	0.5907
5	2	0.0019
4	1	0.0046
4	2	0.0162
27	4	0.0110
5	1	0.0000
55	10	0.0000
44	17	1.8961
6	2	0.0094
15	2	0.5755
4	2	0.0002
3	2	0.0110
8	5	0.0179
3	1	0.0452
5	2	0.0000
3	2	0.3533
61	9	2.0000
25	2	0.3224
27	2	0.1201
5	4	0.0080
5	2	0.0000
4	4	0.0248
59	6	0.0673
7	1	0.0008
8	3	0.1796
4	3	1.6799
6	3	0.0019
5	3	0.1123
7	2	0.0669
13	9	0.0000
46	10	1.5629
3	2	0.0155
44	1	0.0912
38	8	0.0186
4	1	0.0997
6	1	0.6746
15	7	0.0058
6	4	0.0098
12	6	1.3742
59	4	0.0117
8	6	0.0000
49	5	0.8643
3	3	0.0032
12	2	0.4131
25	1	0.1899
6	2	0.2168
19	3	0.0088
6	4	0.0000
17	7	0.0324
6	3	0.0000
8	1	0.0643
46	18	1.9907
43	4	0.2604
10	2	0.0080
8	3	0.0188
7	5	0.0207
6	2	0.0358
17	4	0.6530
5	3	0.0025
7	1	0.2505
14	4	0.1017
4	2	0.0063
8	3	0.0069
4	2	0.0002
10	4	0.0047
14	7	0.0315
3	2	0.0001
3	1	0.0029
4	2	0.0130
19	5	0.3030
64	11	0.0000
20	7	0.0000
6	4	0.0385
11	4	0.0536
4	2	0.1105
7	2	0.4384
7	3	0.0014
9	2	0.0049
10	4	0.0080
6	2	0.0010
7	4	0.0056
6	3	0.0307
5	2	0.8648
11	1	0.0206
2	2	0.0000
7	3	0.3953
8	3	0.0251
96	11	1.3544
6	5	0.0201
4	3	0.0000
2	1	0.0000
6	2	0.0015
7	2	0.0532
7	5	0.0098
55	9	1.8853
6	2	0.0804
47	3	1.9149
6	2	0.1078
51	6	0.6645
6	4	0.0035
9	2	0.2277
2	2	0.0000
3	3	0.0140
11	8	0.2935
51	9	0.0008
26	4	0.0044
6	5	0.0271
15	3	0.2263
5	1	0.2017
3	2	0.0084
6	2	0.0009
4	4	0.0051
7	2	0.0056
7	5	0.2047
4	2	0.0038
5	3	0.0591
5	1	0.1480
8	3	0.1949
8	6	0.3683
2	1	0.0000
9	4	0.0108
2	1	0.0006
8	1	0.0013
8	4	0.0266
17	3	0.4777
5	1	0.0139
5	2	0.0071
22	5	0.5522
17	7	0.4345
12	1	0.1482
2	2	0.0046
14	2	1.5819
2	1	0.0000
6	4	0.6847
20	4	1.1947
4	1	0.0207
3	2	0.0015
3	3	0.0049
3	2	0.0011
27	8	0.0074
9	1	0.0002
6	3	0.0042
14	1	0.0001
6	5	0.1147
33	3	0.0000
9	1	0.8715
7	4	0.0093
15	3	0.3836
9	5	0.0143
2	2	0.0099
17	6	0.0462
43	1	0.4706
64	5	1.0064
56	12	0.0000
13	4	0.0000
27	8	0.0081
6	2	0.0545
10	6	0.0526
5	2	0.0044
7	3	0.0002
32	2	0.6083
7	7	0.0075
4	1	0.0000
7	3	0.0030
11	4	0.2447
6	4	0.0036
8	6	0.0081
5	2	0.5032
5	4	0.0291
2	1	0.0662
8	3	0.0033
16	6	0.0580
6	1	0.0000
6	2	0.2556
7	2	0.0003
6	4	0.0011
9	5	0.0170
4	2	0.0001
5	3	0.0000
69	10	1.9402
14	4	0.1544
4	3	0.0002
6	2	0.0298
20	6	0.0005
7	3	0.0577
18	11	0.4356
9	3	0.0033
4	2	0.0008
8	3	0.0102
7	1	0.0009
5	1	0.0001
5	2	0.0246
4	4	0.0003
7	5	0.0001
21	2	0.0815
7	4	0.0126
4	3	0.0474
8	4	0.0395
6	3	0.0039
4	2	0.0004
6	2	0.1424
15	5	0.0207
5	2	0.0000
6	2	0.0000
18	2	1.6601
13	11	0.8696
56	15	1.3698
5	1	0.6176
4	3	0.0000
23	10	0.2123
5	4	0.1034
6	5	0.0001
8	2	0.0647
7	4	0.0026
7	4	0.0055
4	2	0.0330
5	4	0.0001
2	2	0.0029
9	1	0.1832
50	12	0.0000
6	1	0.1490
2	1	0.0000
50	3	0.0260
5	3	0.0006
3	1	0.0000
5	4	0.0000
4	1	0.0018
25	3	0.0633
4	2	0.5022
5	1	0.3887
9	2	0.0056
105	6	1.5729
5	3	0.0048
4	4	0.0056
16	2	0.1164
36	9	1.0634
12	3	0.0205
9	3	0.0290
10	1	0.0095
5	3	0.0001
37	2	0.0001
4	3	0.0052
45	9	1.1169
16	7	0.0106
53	3	0.0662
10	1	0.0026
2	2	0.0023
6	2	0.0012
8	3	0.0052
7	1	0.0006
8	4	0.0000
15	1	0.1681
10	1	0.0108
8	2	0.4315
4	3	0.0000
6	6	0.0000
4	2	0.0142
6	5	0.0024
24	8	0.1852
2	2	0.0056
6	4	0.0002
13	8	0.1703
8	6	0.0178
9	3	0.0702
13	6	0.0637
6	3	0.0102
6	4	0.0002
4	3	0.3455
4	3	0.0001
16	1	0.5350
5	2	0.0028
32	4	0.7861
4	1	0.1710
12	3	0.1561
37	4	0.1414
7	5	0.0299
3	3	0.0000
6	4	0.0194
42	13	0.4085
6	5	0.0268
4	3	0.0112
15	10	0.5731
7	2	0.0020
6	3	0.0149
6	5	0.0093
7	3	0.0005
6	1	0.0094
3	3	0.4956
8	4	0.0111
24	4	0.6200
6	3	0.0547
5	3	0.0000
16	4	0.0665
6	2	0.0000
39	7	0.7261
3	1	0.0747
13	3	0.0637
48	13	1.7558
21	4	0.0001
33	4	0.4800
21	5	0.2732
19	1	0.0164
15	5	0.0004
2	2	0.0051
10	4	0.3184
47	16	0.0017
3	2	0.0001
16	3	0.7220
13	4	0.0000
2	1	0.0013
9	3	0.0030
4	2	0.0007
6	4	0.0001
9	3	0.9137
15	4	0.0555
8	2	0.0683
8	3	0.0229
6	2	0.0321
16	6	0.0119
3	2	0.8705
4	3	0.0287
5	3	0.8691
9	7	0.0110
3	2	0.0003
5	3	0.0767
42	4	0.3426
8	4	0.9238
6	5	0.0061
11	4	0.0012
53	14	0.7979
3	2	0.0078
6	2	0.0052
5	2	0.1479
13	3	0.0987
3	2	0.0026
14	4	0.0000
18	9	0.0721
26	3	0.0270
3	2	0.0001
7	2	0.0153
4	1	0.0000
7	2	0.0027
4	3	0.0975
5	3	0.0011
11	1	0.4713
2	1	0.0309
41	6	1.3642
5	1	0.2648
7	3	0.2854
8	4	0.1017
4	2	0.0000
7	5	0.0074
60	1	0.0364
6	3	0.0000
123	3	1.5148
22	10	0.2410
4	4	0.0351
6	6	0.0000
8	4	0.8792
11	5	0.4414
5	2	1.2225
20	5	0.9567
6	5	0.0436
9	3	0.1953
29	9	0.0001
29	8	0.0369
13	5	0.6933
8	6	0.1142
8	2	0.0900
10	3	0.0620
2	2	0.0013
7	3	0.0246
38	4	0.0068
10	1	0.0372
4	2	0.2480
8	2	0.0420
19	3	0.0000
7	4	0.0009
10	4	0.0000
5	3	0.0076
2	1	0.0070
4	2	0.0129
49	10	0.1315
6	1	0.1395
3	2	0.0034
7	2	0.2900
9	3	0.0247
5	2	0.0093
10	3	0.1248
18	4	0.0261
47	11	0.2747
10	1	0.0020
7	3	0.0399
2	2	0.0000
7	3	0.0122
6	2	0.6422
55	7	0.0000
12	3	0.9724
